Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff,,,,,,,,,,,,,,Number of non-payroll staff (contingent labour and consultants/consultancy),,,,,,,,,,"Grand Total 
(workforce numbers)",,Payroll staff costs,,,,,,,Non-Payroll staff (contingent labour/consultancy) costs,,,Grand Total paybill/staffing (payroll and non-payroll) costs,"Comments
(NB: Published alongside your row of information)"
,,,,,AO/AA,,EO,,SEO/HEO,,Grade 6/7,,SCS,,"Other, unknown, unspecified",,"Total
Employees",,Agency staff ,,Interim managers,,Specialist Contractors,,Consultants/consultancy,,Total,,,,Salary,Allowances,Non-consolidated performance payments,Overtime,Employer pension contributions,Employer national insurance contributions,Total paybill for payroll staff,"Total monthly cost of contingent labour: agency staff, interim managers and specialist contractors","Total monthly cost of consultants/
consultancy",Total non-payroll (CCL) staff costs,,
,,,,,Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",,,,,,,,,,,,
2021,November,Department for Transport ,Ministerial Department,Department for Transport,149,128.81,379,368,1493,1466.75,1417,1384.38,223,213.9,0,0,"3,661","3,562",21,19.97,0,0,17,17,0,0,38,36.97297297,"3,699","3,599","£14,736,385.35","£150,713.50","£35,915.72","£69,624.14","£3,900,380.25","£1,721,271.58","£20,614,290.54","£556,788.68","£2,200,776.74","£2,757,565.42","£23,371,855.96",
2021,November,Driver and Vehicle Licensing Agency,Executive Agency,Department for Transport,3966,3345.99,921,862.1,972,936.78,288,276.45,7,6.61,0,0,"6,154","5,428",0,0,0,0,10.63636364,12,0,0,10.63636364,12,"6,165","5,440","£11,897,605.00","£483,749.00","£154,886.00","£285,232.00","£3,179,776.00","£1,389,613.00","£17,390,861.00","£141,556.00","£33,336.00","£174,892.00","£17,565,753.00",
2021,November,Driver and Vehicle Standards Agency,Executive Agency,Department for Transport,1134,1061.41,2639,2463.64,972,948.26,129,128.33,9,8.75,0,0,"4,883","4,610",40,40,15,15,11,11,0,0,66,66,"4,949","4,676","£10,887,597.46","£713,585.09","£100,625.00","£287,110.69","£2,953,032.13","£1,242,743.88","£16,184,694.25","£343,370.02","£392,950.37","£736,320.39","£16,921,014.64",
2021,November,Maritime and Coastguard Agency,Executive Agency,Department for Transport,275,257.38,236,229.46,554,541.32,160,154.02,7,6.65,0,0,"1,232","1,189",13,13,0,0,0,0,0,0,13,13,"1,245","1,202","£3,393,724.23","£327,815.82","£98,400.00","£85,146.03","£930,779.36","£412,481.27","£5,248,346.71","£221,263.00",,"£221,263.00","£5,469,609.71",
2021,November,Vehicle Certification Agency,Executive Agency,Department for Transport,46,41.38,48,45.41,95,91.22,16,16,1,1,0,0,206,195,10,10,0,0,0,0,0,0,10,10,216,205,"£604,501.00","£20,779.00","£8,200.00","£18,238.00","£154,184.00","£66,399.00","£872,301.00","£31,743.00",,"£31,743.00","£904,044.00",
2021,November,British Transport Police Authority,Executive Non-Departmental Public Body,Department for Transport,0,0,0,0,4,4,7,5.81,3,3,0,0,14,13,0,0,1,1,0,0,0,0,1,1,15,14,"£66,655.00","£3,398.00",£0.00,£0.00,"£11,045.00","£7,472.00","£88,570.00","£1,462.00","£8,406.00","£9,868.00","£98,438.00",
2021,November,High Speed 2,Executive Non-Departmental Public Body,Department for Transport,96,95.3,87,86.6,488,482.99,791,786.21,283,281.91,0,0,"1,745","1,733",99,99,46,46,201,200.8,0,0,346,345.8,"2,091","2,079","£10,554,639.10",£0.00,£0.00,£0.00,"£1,079,230.87","£1,087,403.75","£12,721,273.72","£1,764,084.05",,"£1,764,084.05","£14,485,357.77",
2021,November,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department for Transport,22,5.96,16,15.4,74,72.2,16,15.8,3,3,74,68.7,205,181,16,8.4,0,0,0,0,0,0,16,8.4,221,189,"£651,295.19","£11,563.97","£188,748.42","£32,715.28","£181,978.43","£105,967.98","£1,172,269.27","£65,771.62",,"£65,771.62","£1,238,040.89",
2021,November,Transport Focus,Executive Non-Departmental Public Body,Department for Transport,0,0,7,6.8,22,22,12,10.95,4,4,0,0,45,44,0,0,0,0,4,1,0,0,4,1,49,45,"£181,593.00","£2,432.00","£5,100.00",,"£48,712.00","£21,522.00","£259,359.00","£16,124.00",,"£16,124.00","£275,483.00",
2021,November,Trinity House,Executive Non-Departmental Public Body,Department for Transport,0,0,0,0,0,0,0,0,0,0,291,278,291,278,15,15,0,0,0,0,0,0,15,15,306,293,"£895,653.55","£4,002.33",£0.00,"£36,054.52","£243,842.95","£102,582.83","£1,282,136.18","£38,003.30",,"£38,003.30","£1,320,139.48",
