Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff:
AO/AA:
Headcount","Payroll staff:
AO/AA:
Full-time equivalent","Payroll staff:
EO:
Headcount","Payroll staff:
EO:
Full-time equivalent","Payroll staff:
SEO/HEO:
Headcount","Payroll staff:
SEO/HEO:
Full-time equivalent","Payroll staff:
Grade 6/7:
Headcount","Payroll staff:
Grade 6/7:
Full-time equivalent","Payroll staff:
SCS:
Headcount","Payroll staff:
SCS:
Full-time equivalent","Payroll staff:
Other, unknown, unspecified:
Headcount","Payroll staff:
Other, unknown, unspecified:
Full-time equivalent","Payroll staff:
Total:
Headcount","Payroll staff:
Total:
Full-time equivalent","Non-payroll staff:
Admin and Clerical:
Headcount","Non-payroll staff:
Admin and Clerical:
Full-time equivalent","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Headcount","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Full-time equivalent","Non-payroll staff:
Other Contingent labour:
Headcount","Non-payroll staff:
Other Contingent labour:
Full-time equivalent","Non-payroll staff:
Total Contingent labour:
Headcount","Non-payroll staff:
Total Contingent labour:
Full-time equivalent","Non-payroll staff:
Consultancy:
Number of Contracts","Grand Total (workforce numbers):
Headcount","Grand Total (workforce numbers):
Full-time equivalent","Payroll staff costs:
Salary","Payroll staff costs:
Allowances","Payroll staff costs:
Non-consolidated performance payments","Payroll staff costs:
Overtime","Payroll staff costs:
Employer pension contributions","Payroll staff costs:
Employer national insurance contributions","Payroll staff costs:
Total paybill","Non-Payroll staff costs:
Contingent labour","Non-Payroll staff costs:
Consultancy","Non-Payroll staff costs:
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,August,Department For Transport,Ministerial Department,Department For Transport,43,38.87,213,206.99,1294,1264.48,1509,1473.18,229,221.4,0,0,3288,3204.92,1,1,19,18.22,0,0,20,19.22,0,3308,3224.14,"£16,600,988.42","£348,506.07","£986,935.79","£89,135.78","£4,862,286.73","£2,537,584.39","£25,425,437.18","£1,114,335.31","£1,283,817.38","£2,398,152.69","£27,823,589.87"
2026,August,Driver and Vehicle Licensing Agency,Executive Agency,Department For Transport,3862,3346.24,880,831.02,1083,1045.62,338,325.02,8,8,0,0,6171,5555.9,0,0,0,0,0,0,0,0,0,6171,5555.9,"£14,941,294.29","£475,561.50","£138,725.00","£313,819.77","£4,191,801.34","£2,036,966.93","£22,098,168.83",£0.00,"£10,735.00","£10,735.00","£22,108,903.83"
2026,August,Driver and Vehicle Standards Agency,Executive Agency,Department For Transport,1110,1039.6,2847,2607.08,1225,1191.35,201,196.86,11,11,0,0,5394,5045.89,2,2,12,12,0,0,14,14,0,5408,5059.89,"£15,552,428.33","£2,193,967.40","£183,331.40","£102,757.52","£4,206,582.14","£2,402,363.19","£24,641,429.98","£86,093.41",£0.00,"£86,093.41","£24,727,523.39"
2026,August,Maritime and Coastguard Agency,Executive Agency,Department For Transport,299,286.5,193,186.14,635,620.8,218,212.6,12,11.61,0,0,1357,1317.65,24,24,0,0,0,0,24,24,0,1381,1341.65,"£4,504,460.35","£554,032.28","£164,650.00","£111,020.35","£1,313,240.19","£739,286.39","£7,386,689.56","£178,967.00","£70,806.00","£249,773.00","£7,636,462.56"
2026,August,Vehicle Certification Agency,Executive Agency,Department For Transport,37,32.75,72,67.88,161,155.88,5,4.6,1,1,7,7,283,269.11,0,0,0,0,0,0,0,0,0,283,269.11,"£966,333.00","£8,953.00","£2,050.00","£24,816.00","£257,497.00","£138,980.00","£1,398,629.00","£187,191.00",£0.00,"£187,191.00","£1,585,820.00"
2026,August,British Transport Police Authority,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,13,12.41,13,12.41,0,0,0,0,0,0,0,0,0,13,12.41,"£76,895.00","£4,642.00",£0.00,£0.00,"£8,605.00","£10,173.00","£100,315.00",£0.00,£0.00,£0.00,"£100,315.00"
2026,August,High Speed 2,Executive Non-Departmental Public Body,Department For Transport,52,51.6,87,86.8,488,483.5094444,864,854.2133333,294,292.47,0,0,1785,1768.592778,0,0,93,92.2,0,0,93,92.2,0,1878,1860.792778,"£12,865,069.00",£0.00,£0.00,£0.00,"£1,411,007.61","£1,599,230.30","£15,875,306.91","£769,662.95",£0.00,"£769,662.95","£16,644,969.86"
2026,August,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department For Transport,17,3.62,19,17.25,78,77.4,17,16.31,3,3,80,74.73,214,192.31,16,8.05,0,0,0,0,16,8.05,0,230,200.36,"£828,884.18","£10,249.09",£0.00,"£28,173.88","£242,097.68","£122,631.73","£1,232,036.56","£65,604.37",£0.00,"£65,604.37","£1,297,640.93"
2026,August,Transport Focus,Executive Non-Departmental Public Body,Department For Transport,0,0,12,12,25,25,17,15.35,4,4,0,0,58,56.35,5,3.85,7,2.9,0,0,12,6.75,0,70,63.1,"£263,572.00",£840.00,£575.00,£0.00,"£71,538.00","£34,326.00","£370,851.00","£92,680.00",£0.00,"£92,680.00","£463,531.00"
2026,August,Trinity House,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,316,306.2,316,306.2,15,7.45,0,0,0,0,15,7.45,0,331,313.65,"£1,282,678.47","£5,501.09",£0.00,"£34,466.23","£354,413.02","£182,124.90","£1,859,183.71","£34,284.09",£0.00,"£34,284.09","£1,893,467.80"
2026,August,Active Travel England,Executive Non-Departmental Public Body,Department For Transport,0,0,7,6.567567568,49,47.21081081,49,47.75945946,4,4,0,0,109,105.5378378,0,0,4,4,0,0,4,4,0,113,109.5378378,"£436,871.46","£11,728.92","£5,000.00",£0.00,"£122,812.89","£61,293.42","£637,706.69",£0.00,"£105,075.90","£105,075.90","£742,782.59"
