Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2026,June,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,096.00","7,675.11","5,294.00","5,143.64","11,873.00","11,574.84","3,489.00","3,422.06",414.00,404.29,"6,944.00","6,598.06","36,110","34,818",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"36,110","34,818","£132,431,558.14",£0.00,£0.00,"£3,900,800.32","£34,582,221.69","£16,654,555.95","£187,569,136.10","£15,285,599.16","£40,431,563.25","£55,717,162","£243,286,299"
2026,June,Defence Equipment and Support,Executive Agency,Ministry of Defence,873.00,808.15,905.00,853.45,"5,947.00","5,697.30","1,966.00","1,881.01",107.00,104.28,440.00,439.80,"10,238","9,784",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"10,238","9,784","£38,633,233.47",£0.00,£0.00,"£577,619.45","£11,323,083.04","£5,213,712.70","£55,747,648.66","£9,308,568.48","£611,134.70","£9,919,703","£65,667,352"
2026,June,Submarine Delivery Agency,Executive Agency,Ministry of Defence,80.00,72.83,152.00,145.13,"1,344.00","1,304.72",608.00,586.67,44.00,41.59,270.00,270.00,"2,498","2,421",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"2,498","2,421","£10,620,874.52",£0.00,£0.00,"£311,280.75","£3,081,571.10","£1,454,088.04","£15,467,814.41","£2,440,605.89","£516,817.25","£2,957,423","£18,425,238"
2026,June,Royal Fleet Auxiliary,Ministerial Department,Ministry of Defence,153.00,153.00,156.00,155.32,150.00,149.32,33.00,33.00,2.00,2.00,"1,166.00","1,164.64","1,660","1,657",0,0.00,0,0.00,8.00,8.00,8,8,0.00,"1,668","1,665","£6,052,630.32","£70,519.52",£0.00,£0.00,"£1,850,491.62","£818,253.86","£8,791,895.32",£0.00,£0.00,£0,"£8,791,895"
2026,June,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,16.00,14.77,201.00,192.83,"2,129.00","2,058.25","2,325.00","2,210.03",5.00,5.00,37.00,36.22,"4,713","4,517",0,0.00,95,92.30,0.00,0.00,95,92,0.00,"4,808","4,609","£19,215,504.19","£481,158.90","£515,150.00","£389,693.42","£5,526,745.96","£2,768,018.90","£28,896,271.37","£1,456,989.42",£0.00,"£1,456,989","£30,353,261"
2026,June,UK Hydrographic Office,Executive Agency,Ministry of Defence,37.00,34.05,251.00,232.78,541.00,521.77,122.00,118.38,6.00,6.00,0.00,0.00,957,913,9,9.00,77,75.73,0.00,0.00,86,85,0.00,"1,043",998,"£3,283,096.23","£93,781.77","£2,850.00","£62,697.39","£960,647.53","£455,355.44","£4,858,428.36","£1,165,763.00",£0.00,"£1,165,763","£6,024,191"
