Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2025,December,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,128.00","7,700.92","5,353.00","5,198.53","11,917.00","11,618.64","3,479.00","3,412.81",402.00,392.40,"6,944.00","6,617.31","36,223","34,941",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"36,223","34,941","£193,291,818.32","£4,280,370.66","£46,834,822.30","£26,318,957.68","£14,881,678.92","£27,543,595.26","£313,151,243.14",£0.00,£0.00,£0,"£313,151,243"
2025,December,Defence Equipment and Support,Executive Agency,Ministry of Defence,894.00,830.31,945.00,894.23,"6,127.00","5,877.26","1,995.00","1,911.44",105.00,102.19,479.00,478.80,"10,545","10,094",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"10,545","10,094","£34,498,552.44","£579,454.93","£9,723,377.56","£4,498,812.86","£4,919,641.69","£171,657.35","£54,391,496.83",£0.00,£0.00,£0,"£54,391,497"
2025,December,Submarine Delivery Agency,Executive Agency,Ministry of Defence,88.00,79.99,153.00,146.19,"1,370.00","1,329.36",621.00,601.04,40.00,38.89,255.00,254.65,"2,527","2,450",0,0.00,0,0.00,0.00,0.00,0,0,0.00,"2,527","2,450","£15,646,731.19","£273,185.43","£4,281,215.08","£2,025,909.22","£1,868,028.95","£254,627.58","£24,349,697.45",£0.00,£0.00,£0,"£24,349,697"
2025,December,Royal Fleet Auxiliary,Ministerial Department,Ministry of Defence,148.00,148.00,156.00,155.32,146.00,145.32,34.00,33.66,2.00,2.00,"1,146.00","1,144.64","1,632","1,629",0,0.00,0,0.00,8.00,8.00,8,8,0.00,"1,640","1,637","£6,009,722.52","£50,394.33",£0.00,£0.00,"£1,852,219.88","£810,181.18","£8,722,517.91",£0.00,£0.00,£0,"£8,722,518"
2025,December,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,18.00,16.77,230.00,221.01,"2,224.00","2,152.90","2,337.00","2,225.15",4.00,4.00,38.00,37.22,"4,851","4,657",0,0.00,102,97.50,0.00,0.00,102,98,0.00,"4,953","4,755","£24,189,733.73","£467,761.33","£924,853.33","£600,031.08","£6,919,253.93","£3,563,257.14","£36,664,890.54","£929,399.31",£0.00,"£929,399","£37,594,290"
2025,December,UK Hydrographic Office,Executive Agency,Ministry of Defence,48.00,43.24,258.00,240.42,534.00,513.45,119.00,116.35,6.00,6.00,0.00,0.00,965,919,5,4.61,90,88.33,0.00,0.00,95,93,0.00,"1,060","1,012","£3,287,286.21","£90,190.27","£1,050.00","£46,139.99","£962,417.64","£451,348.71","£4,838,432.82","£935,096.00",£0.00,"£935,096","£5,773,529"
