Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,716,700,766,753,1635,1622,1192,1166,406,404,0,0,"4,715","4,645",33,33,0,0,41,40,6,6,80,79,"4,795","4,724","£13,946,008.35","£992,806.02","£32,013.81","£165,623.96","£2,736,577.14","£1,021,560.61","£18,894,589.89","£489,668.00",,"£489,668.00","£19,384,257.89",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,34,32.02,17,15.41,13,11.95,10,9.92,1,1,3,3,78,73,,,,,,,,,0,0,78,73,"£161,404.00","£8,670.00",,"£2,257.00","£29,324.00","£12,764.00","£214,419.00",,,£0.00,"£214,419.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,19,18.6,157,149.57,756,739.71,282,279.25,60,58.87,,,"1,274","1,246",122,120.74,78,74.64,,,,,200,195.38,"1,474","1,441","£3,855,402.04","£861,001.66","£6,450.00","£9,334.08","£800,616.01","£303,783.54","£5,836,587.33",,,£0.00,"£5,836,587.33",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,3,2.5,2,2,1,1,,,6,6,,,,,,,,,0,0,6,6,"£20,834.50",£917.25,,,"£2,871.84","£2,067.76","£26,691.35",,,£0.00,"£26,691.35",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,7,7,9,9,3,3,2,2,,,21,21,,,,,,,,,0,0,21,21,"£74,408.41",,,,"£12,465.25","£6,818.57","£93,692.23",,,£0.00,"£93,692.23",
FCO Services,Executive Agency,Foreign and Commonwealth Office,145,141.97,190,185.95,470,452.44,133,131.9,10,9.8,0,0,948,922,56,56,15,15,313,313,0,0,384,384,"1,332","1,306","£2,447,645.38","£449,151.30","£9,250.00","£196,827.12","£464,068.95","£229,639.74","£3,796,582.49","£2,692,424.44",,"£2,692,424.44","£6,489,006.93",
