Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total employees; Headcount,Payroll staff; Total employees; Full-time equivalent,Non-payroll staff; Agency staff; Headcount,Non-payroll staff; Agency staff; Full-time equivalent,Non-payroll staff; Interim Managers; Headcount,Non-payroll staff; Interim Managers; Full-time equivalent,Non-payroll staff; Other contingent labour; Headcount,Non-payroll staff; Other contingent labour; Full-time equivalent,Non-payroll staff; Total; Headcount,Non-payroll staff; Total; Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,July,"Department for Levelling Up, Housing and Communities",Ministerial Department,"Department for Levelling Up, Housing and Communities",51,49.5,230,223.05,1302,1268.77,1505,1465.09,176,169.24,24,24,"3,288","3,199.70",0,0,0,0,82,81,82,81,126,"3,496","3,406.70","£17,552,654.96","£337,115.60","£85,185.00","£31,237.57","£3,519,292.46","£2,064,215.73","£23,589,701.32","£575,623.00","£813,598.00","£1,389,221.00","£24,978,922.32"
2023,July,Planning Inspectorate,Executive Agency,"Department for Levelling Up, Housing and Communities",143,128.4,95,89.6,164,154.7,507,456.2,8,7.8,0,0,917,836.8,19,19,0,0,74,25.57,93,44.6,0,"1,010",881.3,"£3,137,245.82","£1,212,311.08",£184.18,"£10,241.17","£877,852.02","£504,302.09","£5,742,136.36","£294,192.95",£0.00,"£294,192.95","£6,036,329.31"
2023,July,Queen Elizabeth II Conference Centre,Executive Agency,"Department for Levelling Up, Housing and Communities",3,3,13,12.8,27,26.8,4,4,1,1,0,0,48,47.6,5,5,0,0,0,0,5,5,2,55,54.6,"£169,413.81","£1,282.00","£122,519.00","£16,759.83","£41,317.79","£37,755.38","£389,047.81","£23,602.12","£6,412.58","£30,014.70","£419,062.51"
2023,July,Homes England,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",4,4,260,255.82,848,833.97,220,218.11,35,35,0,0,"1,367","1,346.90",84,83.8,71,70,0,0,155,153.8,0,"1,522","1,500.70","£6,080,712.38","£191,001.77","£1,826,223.03","£4,075.57","£1,637,618.70","£973,201.19","£10,712,832.64","£1,915,682.08",£0.00,"£1,915,682.08","£12,628,514.72"
2023,July,Housing Ombudsman Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,0,0,0,0,0,0,0,0,356,306.92,356,306.9,0,0,0,0,0,0,0,0,0,356,306.9,"£1,149,623.01",£0.00,"£396,085.00","£14,322.95","£255,519.36","£181,975.61","£1,997,525.93","£51,595.47",£0.00,"£51,595.47","£2,049,121.40"
2023,July,Leasehold Advisory Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",3,2.45,1,1,20,18.9,0,0,1,1,0,0,25,23.4,0,0,0,0,0,0,0,0,0,25,23.4,"£116,805.23",0,0,0,"£12,552.69","£13,499.64","£142,857.56",£0.00,0,£0.00,"£142,857.56"
2023,July,Valuation Tribunal Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",15,14.54,5,5,32,31.77,6,6,1,1,0,0,59,58.3,0,0,0,0,0,0,0,0,0,59,58.3,"£195,695.47",£996.15,0,0,"£31,613.63","£21,153.73","£249,458.98","£2,256.60",0,"£2,256.60","£251,715.58"
2023,July,Regulator of Social Housing,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",12,11.91,73,71.26,66,65.2,64,62.89,8,8,0,0,223,219.3,0,0,0,0,0,0,0,0,0,223,219.3,"£996,587.36","£17,802.39","£306,885.72",£0.00,"£296,635.02","£158,049.42","£1,775,959.91",£0.00,£0.00,£0.00,"£1,775,959.91"
