Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10110,9657.552703,5552,5420.771081,8213,8050.47973,1368,1347.027027,177,175.2621622,11800,11463.21351,37220,36114.30622,56.72522661,54.89224239,259.8947734,259.2477576,177,176.3513514,38,37.02702703,531.62,527.5183784,37751.62,36641.82459,"£88,793,000.00",£0.00,£0.00,"£5,188,000.00","£17,554,000.00","£7,100,000.00",118635000,"£7,427,000.00","£1,637,000.00","£9,064,000","£127,699,000",
Defence Equipment and Support,Ministerial Department,Ministry of Defence,798,753.9948649,1428,1386.666486,5214,5094.203514,1142,1130.838649,91,89.80567568,1132,1126.060811,9805,9581.57,40,40,218,217.72,5,5,0,0,263,262.72,10068,9844.29,"£28,095,000.00",£0.00,£0.00,"£395,000.00","£5,767,000.00","£2,223,000.00",36480000,"£2,258,000.00","£2,693,000.00","£4,951,000","£41,431,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,152,148,218,209.5,1731,1664.5,1577,1500.4,36,32.2,0,0,3714,3554.6,1,1,0,0,152,140.2,0,0,153,141.2,3867,3695.8,"£11,148,707.96","£103,849.06","£10,493.00","£293,762.89","£2,391,826.87","£982,609.47","£14,931,249","£868,498.36",£0.00,"£868,498","£15,799,748",
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,144,141.16,308,291.71,426,411.93,60,59.7,3,3,0,0,941,907.5,17,17,0,0,56,55.2,0,0,73,72.2,1014,979.7,"£2,325,037","£58,849","£30,250","£61,497","£501,188","£190,476","£3,167,297","£443,699.78",£0.00,"£443,700","£3,610,997",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,175,167,175,167,2,2,0,0,0,0,0,0,2,2,177,169,352522,5802,0,9102,19185,32575,419186,4419,0,"£4,419","£423,605",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,3,3,1,1,32,30.27,39,37.27,0,0,0,0,0,0,2,1.32,2,1.32,41,38.59,112579.11,8325.34,0,0,25732.64,9365.96,"£156,003",7100,0,"£7,100","£163,103",
National Museum of the Royal Navy,OTHER,Ministry of Defence,170,72.84,37,30.95,23,22.2,0,0,4,4,0,0,234,129.99,0,0,0,0,0,0,2,2,2,2,236,131.99,"£353,659.85",£0.00,£0.00,£0.00,"£25,666.09","£28,027.47",407353.41,£0.00,"£4,746.45","£4,746","£412,100",
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,76,73.310813,308,299.702704,41,41,12,12,1,1,0,0,438,427.013517,4,4,0,0,0,0,0,0,4,4,442,431.013517,"£1,015,089.00","£25,266.00",£0.00,"£7,122.00","£216,955.00","£76,602.00",1341034,"£9,339.88",£0.00,"£9,340","£1,350,374",
