Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"12,021","11,495","7,206","7,036","12,730","12,498","2,314","2,283",232,228,"14,470","14,049","48,973","47,589","1,810","1,727",727,721,169,168,16,16,"2,722","2,632","51,695","50,220","£118,063,000",£0,£0,"£2,983,000","£21,470,000","£9,577,000","£152,093,000","£9,733,000","£5,342,000","£15,075,000","£167,168,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,208,204,247,235,"1,879","1,814","1,452","1,389",35,32,0,0,"3,821","3,672",2,2,0,0,210,199,0,0,212,201,"4,033","3,873","£10,929,962","£81,029",£0,"£464,478","£2,162,785","£998,548","£14,636,803","£1,189,132",£0,"£1,189,132","£15,825,935",
Defence Support Group,Executive Agency,Ministry of Defence,"1,563","1,540",547,538,273,269,50,49,4,4,0,0,"2,437","2,401",311,310,9,9,0,0,0,0,320,319,"2,757","2,720","£5,052,377","£405,749",£0,"£340,097","£940,482","£439,172","£7,177,877","£794,374",£0,"£794,374","£7,972,251",
UK Hydrographic Office,Executive Agency,Ministry of Defence,184,175,377,349,443,423,79,77,3,3,0,0,"1,086","1,027",26,25,0,0,60,58,0,0,86,84,"1,172","1,111","£2,647,247","£68,446",£0,"£81,033","£519,324","£220,784","£3,536,834","£467,973",£0,"£467,973","£4,004,808",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,180,173,0,0,0,0,0,0,0,0,0,0,180,173,0,0,0,0,0,0,2,0,2,0,182,173,"£355,619","£6,438",£0,"£9,847","£15,230","£33,348","£420,482",£0,£0,£0,"£420,482",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,47,45,55,53,0,0,0,0,1,1,0,0,1,1,56,54,"£151,888","£11,962",£0,£0,"£32,367","£13,791","£210,008",£220,£0,£220,"£210,228",
National Museum of the Royal Navy,OTHER,Ministry of Defence,11,11,0,0,3,3,1,1,1,1,0,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,"£30,087",£80,£0,£93,"£3,138","£2,762","£36,160",£0,£0,£0,"£36,160",
