Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"11,476","10,963","7,131","6,962","12,713","12,480","2,309","2,278",229,225,"14,345","13,923","48,203","46,832","1,970","1,882",798,792,210,209,14,14,"2,992","2,897","51,195","49,729",£0,£0,£0,£0,£0,£0,£0,£0,£0,£0,£0,Staff costs not yet available
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,224,219,242,230,"1,878","1,812","1,445","1,380",35,32,0,0,"3,824","3,672",2,2,0,0,188,179,0,0,190,181,"4,014","3,853","£10,926,900","£103,250",£0,"£394,382","£2,162,202","£976,920","£14,563,654","£1,278,463",£0,"£1,278,463","£15,842,117",
Defence Support Group,Executive Agency,Ministry of Defence,"1,562","1,538",551,542,273,269,50,49,4,4,0,0,"2,440","2,403",298,297,7,7,0,0,0,0,305,304,"2,745","2,706","£5,140,295","£432,154",£0,"£175,022","£930,374","£419,402","£7,097,248","£711,552",£0,"£711,552","£7,808,800",
UK Hydrographic Office,Executive Agency,Ministry of Defence,158,153,335,316,411,393,70,69,4,4,0,0,978,936,22,22,0,0,58,56,0,0,80,78,"1,058","1,014","£2,658,656","£68,364","£6,900","£64,390","£517,757","£218,080","£3,534,148","£455,835",£0,"£455,835","£3,989,983",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,185,177,0,0,0,0,0,0,0,0,0,0,185,177,0,0,0,0,0,0,2,0,2,0,187,177,"£367,324","£7,186",£0,"£8,603","£15,313","£33,879","£432,305",£0,£0,£0,"£432,305",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,47,45,55,53,0,0,0,0,0,0,0,0,0,0,55,53,"£147,455","£11,553",£0,£0,"£31,260","£13,115","£203,382",£0,£0,£0,"£203,382",
National Museum of the Royal Navy,OTHER,Ministry of Defence,28,25,18,17,9,9,6,6,1,1,0,0,62,58,0,0,0,0,0,0,0,0,0,0,62,58,"£129,483",£0,£0,£0,"£7,754","£12,819","£150,056",£0,£0,£0,"£150,056","April figures for costs do not include 8 MoD paid employees for whom pay data is still awaited. Of these 8, 5 are new emp[loyees. All are however included in the headcount totals."
