Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,589,576,707,689,1507,1495,1159,1123,358,354,0,0,4320,4237,79,79,,,32,31,5,5,116,115,4436,4352,17104307.09,921860.63,15678.49,163622.41,2807879.78,1345162.29,22358510.69,425434.93,78048.27,503483.2,22861993.89,The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,33,30.01,18,16.76,14,11.75,8,8,1,1,5,5,79,72.52,,,,,,,,,0,0,79,72.52,164504,10384,45646,1420,34229,18324,274507,6030,,6030,280537,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,24,22.11,223,209.07,775,758.79,295,292.87,71,70,,,1388,1352.84,50,48.29,89,86.3,,,,,139,134.59,1527,1487.43,4294152.72,874595.44,82914.58,25480.09,938627.74,313177.34,6528947.91,592976.68,,592976.68,7121924.59,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,6.25,6.25,2,2,1,1,,,9.25,9.25,,,,,,,,,0,0,9.25,9.25,28744.14,1024.33,,,2226.41,2856.1,34850.98,,,0,34850.98,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,3,3,8,8,5,5,2,2,,,18,18,2,2,,,,,,,2,2,20,20,56168.68,,,,12503.29,5385.61,74057.58,13573.34,,13573.34,87630.92,
FCO Services,Executive Agency,Foreign and Commonwealth Office,160,157.48,183,178.31,452,438.53,130,129.05,6,5.57,0,0,931,908.94,52,51.59,8,8,161,158.9,0,0,221,218.49,1152,1127.43,2419473.83,439918.79,76380,104992.71,516265.02,219106.55,3776136.9,2087519.85,,2087519.85,5863656.75,
UK Trade and Investment (FCO),Non-Ministerial Department,Foreign and Commonwealth Office,3,3,4,4,80,80,79,79,26,26,0,0,192,192, , , , , , ,,,0,0,192,192,941090.82,11918.4,0,0,173288.19,42894.57,1169191.98,,,0,1169191.98,The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
