Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Cabinet Office,Ministerial Department,Cabinet Office,148,143.68,361,349.48,529,518.27,773,758.49,234,228.06,124,122.51,"2,169","2,120",4,4.00,171,171.00,26,25.00,5,1.00,206,201,"2,375","2,321","£7,496,758.73","£407,299.36","£29,015.00","£88,306.19","£1,728,719.01","£744,988.14","£10,495,086.43","281,611.39","£834,423.07","£1,116,034.46","£11,611,120.89",
Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,2,1.56,3,3.00,5,4.80,5,5.00,1,1.00,0,0.00,16,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16,15,"£43,112.41",£250.00,£0.00,£0.00,"£9,336.25","£3,657.32","£56,355.98",£0.00,£0.00,£0.00,"£56,355.98",
Crown Commercial Services,Executive Agency,Cabinet Office,30,28.33,123,120.47,323,314.41,180,177.96,61,60.50,0,0.00,717,702,46,45.00,0,0.00,0,0.00,0,0.00,46,45,763,747,"£2,522,216.26","£2,826.23","£8,135.00",£202.61,"£516,736.16","£227,560.90","£3,277,677.16","£457,475.73","£126,474.00","£583,949.73","£3,861,626.89",
Big Lottery Fund,Executive Non-Departmental Public Body,Cabinet Office,103,97.00,477,439.00,252,238.00,67,65.00,15,15.00,0,0.00,914,854,34,34.00,0,0.00,4,1.00,0,0.00,38,35,952,889,"£2,196,266.62","£35,892.47",£0.00,"£11,069.39","£433,772.42","£174,896.90","£2,851,897.80","£82,161.18",£0.00,"£82,161.18","£2,934,058.98",
