Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,July,Ministry of Defence,Ministerial Department,Ministry of Defence,8963.00,8484.92,5923.00,5760.07,11656.00,11377.50,3085.00,3034.79,387.00,379.36,10028.00,9624.47,"40,042","38,661",54,53.81,300,297.12,887.00,886.77,1241,1238,0.00,"41,283","39,899","£182,337,214.49",£0.00,£0.00,"£3,681,237.67","£40,753,317.32","£19,167,812.67","£245,939,582.15","£18,986,839.78","£16,396,399.13","£35,383,238.91","£281,322,821.06"
2023,July,Defence Equipment and Support,Executive Agency,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,110.59,10774.00,10347.91,"10,889","10,459",0,0.00,2,2.00,57,57,59,59,0.00,"10,948","10,518","£33,654,936.98",£0.00,£0.00,"-£6,827.08","£9,515,019.24","£6,454,379.03","£49,617,508.17","£10,621,295.28","£285,672.43","£10,906,967.71","£60,524,475.88"
2023,July,Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,90.00,82.67,236.00,214.26,91.00,89.72,15.00,14.50,1.00,1.00,0.00,0.00,433,402,4,4.00,0,0.00,16,16,20,20,0.00,453,422,"£1,010,139.77","£39,706.90",£0.00,"£27,265.56","£282,696.41","£100,367.72","£1,460,176.36","£81,186.63",£0.00,"£81,186.63","£1,541,362.99"
2023,July,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,145.00,131.16,307.00,294.51,2357.00,2278.71,2307.00,2153.63,48.00,41.12,0.00,0.00,"5,164","4,899",0,0.00,206,198.30,0,0,206,198,0.00,"5,370","5,097","£18,988,335.62","£315,419.02","£155,831.00","£500,260.07","£5,199,119.48","£2,208,312.35","£27,367,277.54","£2,789,507.75",£0.00,"£2,789,507.75","£30,156,785.29"
2023,July,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0.00,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
2023,July,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,40,32.03,27,26.03,27,25.28,6,6,1,1,0.00,0.00,101,90,0,0.00,0,0.00,0,0,0,0,0.00,101,90,"£289,918.95",£0.00,£0.00,£0.00,"£30,398.41","£29,819.50","£350,136.86",£0.00,£0.00,£0.00,"£350,137"
2023,July,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0.00,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,"£0,00",£0.00,£0.00,£0.00,£0.00
2023,July,UK Hydrographic Office,Executive Agency,Ministry of Defence,69.00,66.69,255.00,239.79,522.00,497.47,117.00,115.80,6.00,6.00,0.00,0.00,969,926,6,5.43,0,0.00,81,79.7,87,85,0.00,"1,056","1,011","£2,875,244.94","£78,816.39","£21,750.00","£50,072.85","£783,538.42","£311,583.10","£4,121,005.70","£923,058.00",£0.00,"£923,058.00","£5,044,063.70"
