Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,84,76.67,460,440.18,904,871.69,640,611.53,102,96.77,,,2190,2096.84,41,28.91,,,79,79,,,120,107.91,2310,2204.75,7803058.76,0,133806.25,48765.96,1630708.53,664162.85,10280502.35,1260565.03,1407430.99,2667996.02,12948498.37,"Please note we are unable to split the contingent labour by interims or specialist contractors. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,22,20.65,123,119.76,294,282.48,362,354.37,34,32.85,,,835,810.11,13,11.6,,,197,189.16,,,210,200.76,1045,1010.87,1248675.31,0,0,0,664901.61,276191.44,2189768.36,756208.36,104990.44,861198.8,3050967.16,
National College for Teaching and Leadership,Executive Agency,Department for Education,22,21.26,79,75.51,120,110.94,63,59.54,9,8.8,,,293,276.05,8,6.38,,,,,,,8,6.38,301,282.43,845614.32,0,0,2204.74,179626.57,67882.44,1095328.07,19820.13,2185054.91,2204875.04,3300203.11,
Standards and Testing Agency,Executive Agency,Department for Education,0,0,19,19,57,55.14,28,27.2,4,4,,,108,105.34,,,,,8,2.04,,,8,2.04,116,107.38,357399.84,0,0,503.03,77687.94,30674.22,466265.03,1965.05,-106489.93,-104524.88,361740.15,
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,,,2,2,6,5,7,7,1,1,,,16,15,4,4,,,,,,,4,4,20,19,54112.4,11710.6,,,12676.29,6583.06,85082.35,7768.13,,7768.13,92850.48,
Equality & Human Rights Commission,Executive Non-Departmental Public Body,Department for Education,6,5.37,18,17.2,115,109.22,54,51.07,14,14,,,207,196.86,3,2.42,4,4,1,0.4,,,8,6.82,215,203.68,649095.49,13933.96,,479.07,56434.82,143086.22,863029.56,88689.05,,88689.05,951718.61,
