Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10017,9566.690541,5536,5404.733784,8173,8009.177568,1400,1377.548649,186,183.7486486,11668,11333.58784,36980,35875.48703,52,50,258,256,177,176.1210811,36,36,523,518.1210811,37503,36393.60811,"£89,767,000.00",£0.00,£0.00,"£4,419,000.00","£17,549,000.00","£9,442,000.00",121177000,"£7,365,000.00","£3,288,000.00","£10,653,000","£131,830,000",
Defence Equipment and Support,Ministerial Department,Ministry of Defence,780,736.8813514,1452,1409.053243,5266,5143.65973,1165,1151.938649,105,103.8056757,1116,1109.560811,9884,9654.899459,14,14,247,247,7,7,0,0,268,268,10152,9922.899459,"£28,306,000.00",£0.00,£0.00,"£610,000.00","£5,822,000.00","£2,978,000.00",37716000,"£2,634,000.00","£1,829,000.00","£4,463,000","£42,179,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,168,163.01,218,209.92,1689,1623.81,1533,1460.09,33,29.72,0,0,3641,3486.55,0,0,0,0,159,149.7,0,0,159,149.7,3800,3636.25,"£10,912,957.03","£94,891.70",£0.00,"£450,715.01","£2,338,889.87","£1,252,128.87","£15,049,582","£824,668.72",£0.00,"£824,669","£15,874,251",
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,134,132.41,281,265.29,423,410.48,54,53.7,4,4,0,0,896,865.88,19,19,54,54,0,0,0,0,73,73,969,938.88,"£2,227,831","£58,454","£1,000","£94,092","£473,622","£241,558","£3,096,557","£502,717.00",£0.00,"£502,717","£3,599,274",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,177,167,177,167,2,2,0,0,0,0,1,1,3,3,180,170,364270,5996,0,7451,18775,37002,433494,5412,4378,"£9,790","£443,284",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,3,3,1,1,30,28.27,37,35.27,0,0,0,0,0,0,2,1.32,2,1.32,39,36.59,108481.24,7937.2,0,0,24196.89,12355.03,"£152,970",9550,0,"£9,550","£162,520",
National Museum of the Royal Navy,OTHER,Ministry of Defence,169,62.45,47,43.14,37,36.4,0,0,4,4,0,0,257,145.99,0,0,0,0,0,0,1,1,1,1,258,146.99,"£395,803.00",£0.00,£0.00,£0.00,"£28,256.00","£26,879.00",450938,£0.00,"£2,125.00","£2,125","£453,063",
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,75,72.310813,308,299.662162,40,40,12,12,1,1,0,0,436,424.972975,2,2,0,0,0,0,0,0,2,2,438,426.972975,"£966,415.33","£26,796.26",£0.00,"£15,481.65","£207,526.11","£97,855.90",1314075.25,"£4,020.54",£0.00,"£4,021","£1,318,096",
