Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10137,9683.325135,5539,5410.087297,8129,7970.234865,1345,1324.724324,169,167.1,11979,11634.41351,37298,36189.88514,70.45016077,68.60239631,242.5498392,241.5376037,170,169.3513514,37,36.02702703,520,515.5183784,37818,36705.40351,"£89,687,000.00",£0.00,£0.00,"£4,074,000.00","£17,657,000.00","£6,994,000.00",118412000,"£6,956,000.00","-£36,000.00","£6,920,000","£125,332,000",
Defence Equipment and Support,Ministerial Department,Ministry of Defence,780,735.2513514,1425,1384.274595,5088,4974.136486,1128,1117.103514,89,87.80567568,1160,1154.452703,9670,9453.024324,43,43,170,170,5,5,0,0,218,218,9888,9671.024324,"£27,190,000.00",£0.00,£0.00,"£679,000.00","£5,586,000.00","£2,217,000.00",35672000,"£1,011,000.00","£666,000.00","£1,677,000","£37,349,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,173,169.28,229,219.51,1815,1745.06,1481,1407.93,36,32.22,0,0,3734,3574,1,1,0,0,152,145.7,0,0,153,146.7,3887,3720.7,"£11,481,276.06","£105,017.37",£0.00,"£417,140.11","£2,458,745.88","£1,032,530.82","£15,494,710","£1,105,032.29",£0.00,"£1,105,032","£16,599,743",42308
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,139,136.4,318,301.06,433,418.6,60,59.81,3,3,0,0,953,918.87,17,17,0,0,51,50.2,0,0,68,67.2,1021,986.07,"£2,446,746","£59,862","£353,885","£91,375","£514,348","£248,050","£3,714,266","£459,011.00",£0.00,"£459,011","£4,173,277",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,172,161,172,161,1,1,0,0,0,0,1,1,2,2,174,163,355909,5993,0,16009,20149,33621,431681,2375,3654,"£6,029","£437,710",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,3,3,1,1,32,31.28,39,38.28,0,0,0,0,0,0,1,0.4,1,0.4,40,38.68,"£113,919.08","£8,458.45","£23,900.00",£0.00,"£26,030.71","£12,792.90","£185,101","£5,573.84",£0.00,"£5,574","£190,675",
National Museum of the Royal Navy,OTHER,Ministry of Defence,186,75.19,54,49.89,29,28.4,1,1,4,4,0,0,274,158.48,2,2,0,0,0,0,1,1,3,3,277,161.48,"£356,444.55",£0.00,£0.00,£0.00,"£28,480.50","£27,894.09",412819.14,"£7,457.66","£11,822.38","£19,280","£432,099",
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,76,73.121624,310,301.505947,37,37,12,12,1,1,0,0,436,424.627571,4,4,0,0,0,0,0,0,4,4,440,428.627571,"£955,786.77","£26,727.32",£0.00,"£5,620.25","£203,640.58","£70,629.47",1262404.39,"£10,469.00",£0.00,"£10,469","£1,272,873",
