Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",22,21.6,104,102.32221,152,148.40555,180,175.3361,46,45.22222,,,504,492.88608,29,29,22,22,10,10,6,6,67,67,571,559.88608,"£1,766,033.46",44000.54,"£6,553.00","£8,777.21","£387,409.21","£162,086.92","£2,374,860.34","£446,458.00","£13,062.00","£459,520.00","£2,834,380.34",
Royal Parks,Executive Non-Departmental Public Body,"Department for Culture, Media and Sport",22,20.96,36,33.56,28,26.94,23,23,2,2,0,0,111,106.46,13,10.91,0,0,1,0.9,0,0,14,11.81,125,118.27,"£272,362.75","£16,933.81",£0.00,"£8,448.24","£63,959.38","£27,065.96","£388,770.14","£79,138.86",£0.00,"£79,138.86","£467,909.00",
National Archives,Executive Agency,"Department for Culture, Media & Sport",157,140.58,116,110.01,285,275.41,63,60.33,6,6,0,0,627,592.33,2,2,,,10,10,,,12,12,639,604.33,"£1,521,332.19","£11,045.26",,"£8,717.07","£311,094.86","£120,729.27","£1,972,918.65","£34,299.95",,"£34,299.95","£2,007,218.60",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media & Sport",,,,,,,,,,,432,404.3,432,404.3,10,9.8,0,0,0,0,0,0,10,9.8,442,414.1,"£973,799.00",,,"£14,468.00","£167,366.00","£57,897.00","£1,213,530.00","£47,755.00",,"£47,755.00","£1,261,285.00",
