Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,9940,9472.585405,5507,5371.815405,8370,8184.506757,1503,1479.617027,198,194.3324324,11409,11083.23784,36927,35786.09486,35,34,231,231,164,163.1210811,26,26,456,454.1210811,37383,36240.21595,0,0,0,0,0,0,0,0,0,0,0,
Defence Equipment and Support,Ministerial Department,Ministry of Defence,42,39.38378378,84,83.81081081,207,202.387027,57,56.79351351,28,28,48,48,466,458.3751351,12,12,274,273,4,4,0,0,290,289,756,747.3751351,0,0,0,0,0,0,0,0,0,0,0,
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,158,151.9,227,216.6,1748,1677.5,1575,1502,36,35,0,0,3744,3583,0,0,0,0,117,110.3,0,0,117,110.3,3861,3693.3,11240078.37,103913.63,62345.01,470064.06,1429101.08,1299747.41,14605249.56,0,0,0,14605249.56,
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,34,25.79,18,17.24,32,29.84,6,6,1,1,0,0,91,79.87,0,0,0,0,2,2,0,0,2,2,93,81.87,217740.45,0,0,0,22569.62,21478.3,261788.37,7248.78,0,7248.78,269037.15,
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,70,66.36216,297,288.47837,42,42,11,11,1,1,0,0,421,408.84053,1,1,0,0,0,0,0,0,1,1,422,409.84053,1009975.29,27250.36,0,20476.67,216666.02,105575.36,1379943.7,3300.4,0,3300.4,1383244.1,
