Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",22,22,103,101.32221,160,157.20555,188,183.5361,46,44.72222,,,519,508.78608,8,8,23,23,12,12,6,6,49,49,568,557.78608,"£1,795,908.62",45220.46,"£12,275.00","£6,336.61","£391,703.99","£163,879.71","£2,415,324.39","£439,169.00","£13,271.00","£452,440.00","£2,867,764.39",
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",25,23.8,37,34.1,30,28.9,23,23,2,2,0,0,117,111.8,14,11.5,0,0,1,0.9,0,0,15,12.4,132,124.2,"£301,600.76","£18,796.31","£2,000.00","£3,799.10","£73,699.16","£30,052.04","£429,947.37","£52,246.00",£0.00,"£52,246.00","£482,193.37",
National Archives,Executive Agency,"Department for Culture, Media & Sport",152,136.28,117,110.81,284,272.69,62,59.53,6,6,0,0,621,585.31,2,2,,,10,10,,,12,12,633,597.31,"£1,520,842.31","£14,149.30",,"£16,179.70","£309,397.95","£122,499.74","£1,983,069.00","£20,622.01",,"£20,622.01","£2,003,691.01",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media and Sport",,,,,,,,,,,435,405.6,435,405.6,7,6.4,,,,,,,7,6.4,442,412,"£959,641.00",,,"£5,259.00","£194,290.00","£66,441.00","£1,225,631.00","£34,211.00",£0.00,"£34,211.00","£1,259,842.00",
