Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10328,9872.901351,5534,5411.031351,7900,7749.340811,1366,1345.507568,172,169.0783784,10340,9966.378649,"35,640","34,514",301.6032064,301.2067936,198.6050446,196.7549554,174,173.1689189,40,39.02702703,714.208251,710.157695,"36,354","35,224","£88,077,000",£0,£0,"£2,535,000","£15,551,000","£6,915,000","£113,078,000","£6,266,000","£1,920,000","£8,186,000","£121,264,000",
Ministry of Defence,DES,Ministry of Defence,897,838.0497297,1591,1544.145135,5271,5164.682703,1107,1098.573784,77,76.11081081,1775,1756.131081,"10,718","10,478",85.6614786,85.7485214,172.659685,172.840315,9,9,1,1,268.3211636,268.5888364,10986.32116,10746.28208,"£29,725,000",£0,£0,"£829,000","£5,526,000","£2,431,000","£38,511,000","£3,717,000","£7,307,000",11024000,"£49,535,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,176,171.09,233,222.14,1828,1757.22,1518,1446.66,35,32.14,0,0,"3,790","3,629",1,0,0,0,182,171.9,0,0,183,171.9,"3,973","3,801","£11,157,107","£95,622",£0,"£410,655","£2,204,666","£1,001,640","£14,869,690","£1,043,525",0,"£1,043,525","£15,913,216",28/02/2015
Defence Support Group,Executive Agency,Ministry of Defence,1529,1502.36,573,561.41,281,277.39,51,50.43,4,4,0,0,"2,438","2,396",287,285.76,5,5,0,0,0,0,292,290.76,"2,730","2,686","£5,082,769","£81,011",£0,"£321,713","£937,377","£402,801","£6,825,671","£680,792",£0,"£680,792","£7,506,463",
UK Hydrographic Office,Executive Agency,Ministry of Defence,167,164.29,326,308.28,424,407.26,68,67.71,3,3,0,0,988,950.54,27,27,0,0,54,53.2,0,0,81,80.2,"1,069","1,031","£2,474,435","£60,196","£21,650","£76,735","£481,045","£207,298","£3,321,359","£429,166",0,"£429,166","£3,750,525",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,176,170,0,0,0,0,0,0,0,0,0,0,176,170,0,0,0,0,0,0,2,2,2,2,178,172,363037,6491,0,8106,18259,33245,"£429,138",0,7470,"£7,470","£436,608",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,35,33.03,43,41.03,0,0,0,0,0,0,0,0,0,0,43,41.03,"£124,926","£9,322",,,"£26,552","£13,457","£174,257",£0,£0,£0,"£174,257",
National Museum of the Royal Navy,OTHER,Ministry of Defence,32,27,25,24,18,18,3,3,1,1,0,0,79,73,0,0,0,0,0,0,0,0,0,0,79,73,189791.85,243.32,0,29.4,13180.12,17125.23,"£220,370",0,0,£0,"£220,370",
