Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,94,88.13,480,461.09,1001,965.16,720,688.52,113,106.83,,,2408,2309.73,44,33.01,3,2.6,89,89,,,136,124.61,2544,2434.34,8700006.61,0,15045,43415.76,1784964.95,949656.63,11493088.95,1787923.12,147407.37,1935330.49,13428419.44,"Please note we are unable to split the contingent labour by interims or specialist contractors with regards to the departments preferred frameworks. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,24,22.77,141,136.71,305,293.72,377,369.39,26,26,,,873,848.59,24,24,0,0,222,212.8,0,0,246,236.8,1119,1085.39,2655354.29,0,0,406.69,693048.91,360908.67,3709718.56,487807.51,0,487807.51,4197526.07,
National College for Teaching and Leadership,Executive Agency,Department for Education,16,16,76,72.62,122,112.85,66,62.72,7,7,,,287,271.19,11,10.48,,,,,,,11,10.48,298,281.67,840022.84,0,0,88.78,178672.08,88167.91,1106951.61,63044.82,2641.8,65686.62,1172638.23,
Standards and Testing Agency,Executive Agency,Department for Education,0,0,20,20,69,67.05,26,25.53,3,3,,,118,115.58,,,,,10,1.97,0,0,10,1.97,128,117.55,384973.71,0,0,491.28,83038.69,42422.09,510925.77,-893.63,-26335.77,-27229.4,483696.37,
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,0,0,1,1,15,14.4,7,6.6,2,1.8,0,0,25,23.8,0,0,0,0,1,1,0,0,1,1,26,24.8,62070.7,870.95,0,0,27072.64,11136.61,101150.9,0,9936,9936,111086.9,
Equality & Human Rights Commission,Executive Non-Departmental Public Body,Department for Education,6,5.37,18,17.2,114,108.78,52,49.16,12,11.83,,,202,192.34,1,1,4,3.4,,,,,5,4.4,207,196.74,637849,13849,,,139189,70523,861410,41903,,41903,903313,
