Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",19,19,95,93.37777,168,164.1277733,201,197.00277,47,45.84333,,,530,519,19,18.6,7,6,29,28.5,0,0,55,53.1,585,572,"£1,891,931.46","£44,979.55","£326,483.00","£10,487.71","£410,222.43","£261,143.64","£2,945,247.79","£526,572.00",£0.00,"£526,572.00","£3,471,819.79",2015-16 end of year performance bonuses were paid to employees in Jun 16.
National Archives,Executive Agency,"Department for Culture, Media and Sport",151,134.95,115,109.81,275,266.62,59,57.64,6,6,0,0,606,575,2,2,,,10,10,,,12,12,618,587,"£1,495,411.91","£15,509.12",£0.00,"£10,131.90","£303,908.44","£153,375.87","£1,978,337.24","-£16,622.82",£0.00,"-£16,622.82","£1,961,714.42",
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",25,23.96,40,36.74,31,29.94,17,16.8,5,5,3,3,121,115,23,19.09,0,0,1,0.9,0,0,24,19.99,145,135,"£331,967.24","£18,221.31","£3,000.00","£9,813.53","£73,116.64","£38,729.41","£474,848.13","£86,222.41",£0.00,"£86,222.41","£561,070.54",
