Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total employees; Headcount,Payroll staff; Total employees; Full-time equivalent,Non-payroll staff; Agency staff; Headcount,Non-payroll staff; Agency staff; Full-time equivalent,Non-payroll staff; Interim Managers; Headcount,Non-payroll staff; Interim Managers; Full-time equivalent,Non-payroll staff; Other contingent labour; Headcount,Non-payroll staff; Other contingent labour; Full-time equivalent,Non-payroll staff; Total; Headcount,Non-payroll staff; Total; Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,January,"Department for Levelling Up, Housing and Communities",Ministerial Department,"Department for Levelling Up, Housing and Communities",51,48.44,279,270.62,1403,1371.54,1434,1396.52,174,167.35,1,1,"3,342","3,255.50",0,0,0,0,70,68.4,70,68.4,67,"3,479","3,390.90","£11,948,526.39","£385,522.49","£38,500.00","£23,332.77","£3,322,066.68","£1,360,654.19","£17,078,602.52","£492,735.91","£1,185,015.47","£1,677,751.38","£18,756,353.90"
2023,January,Planning Inspectorate,Executive Agency,"Department for Levelling Up, Housing and Communities",135,122.1,94,88,153,144.2,473,424.5,7,6.8,0,0,862,785.6,27,27,72,30.5,0,0,99,57.5,0,961,843.1,"£2,914,152.13","£38,964.96",£552.54,"£10,779.63","£817,121.14","£318,966.64","£4,100,537.04","£328,125.07",£0.00,"£328,125.07","£4,428,662.11"
2023,January,Queen Elizabeth II Conference Centre,Executive Agency,"Department for Levelling Up, Housing and Communities",3,3,12,11.8,25,24.8,4,4,1,1,0,0,45,44.6,5,5,0,0,0,0,5,5,2,52,51.6,"£157,552.06",£377.00,"£2,500.00","£5,678.36","£37,983.53","£18,313.21","£222,404.16","£27,630.00","£1,125.67","£28,755.67","£251,159.83"
2023,January,Homes England,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,244,240.26,806,789.88,203,202.3,34,34,0,0,"1,287","1,266.40",103,102.6,73,71.35,0,0,176,174,0,"1,463","1,440.40","£5,745,760.94","£199,625.00",£0.00,"£8,052.08","£1,588,566.12","£686,999.27","£8,229,003.41","£2,003,492.43",£0.00,"£2,003,492.43","£10,232,495.84"
2023,January,Housing Ombudsman Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,0,0,0,0,0,0,0,0,203,185.57,203,185.6,0,0,0,0,0,0,0,0,0,203,185.6,"£899,163.00",£0.00,£0.00,"£17,903.00","£231,318.00","£102,165.00","£1,250,549.00","£55,688.00",£0.00,"£55,688.00","£1,306,237.00"
2023,January,Leasehold Advisory Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",3,2.45,1,1,20,18.9,0,0,1,1,0,0,25,23.4,0,0,0,0,0,0,0,0,0,25,23.4,"£81,661.19",£0.00,£0.00,£0.00,"£9,464.15","£8,626.73","£99,752.07",£0.00,£0.00,£0.00,"£99,752.07"
2023,January,Valuation Tribunal Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",13,12.54,7,7,28,27.77,4,4,3,3,0,0,55,54.3,1,1,0,0,0,0,1,1,0,56,55.3,"£188,570.55",£837.71,£0.00,£0.00,"£29,892.03","£20,252.39","£239,552.68","£3,100.47",£0.00,"£3,100.47","£242,653.15"
2023,January,Regulator of Social Housing,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",13,12.9,64,62.9,50,49.6,58,57.6,8,8,0,0,193,191,0,0,0,0,0,0,0,0,0,193,191,"£875,664.76","£30,552.02",£0.00,£0.00,"£258,066.64","£103,969.09","£1,268,252.51",£0.00,£0.00,£0.00,"£1,268,252.51"
