Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,98,91.3,474,453.2,908,875.2,649,619.8,101,95.9,,,"2,230",2135,21,13.2,,,,,,,21,13,"2,251","2,149","£9,858,143.75",,"-£96,193.75","£49,400.98","£1,636,640.17","£665,260.53","£12,113,251.68","£1,492,519.73","£1,809,498.00","£3,302,017.73","£15,415,269.41","Please note we are unable to split the contingent labour by interims or specialist contractors. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,21,19.7,138,134.7,303,291.2,361,353.5,34,32.9,,,857,832,14,13.6,,,204,196.2,,,218,210,"1,075","1,042","£5,064,710.12",,,,"£680,090.68","£285,052.66","£6,029,853.46","£1,290,080.78","£357,284.78","£1,647,365.56","£7,677,219.02",
National College for Teaching and Leadership,Executive Agency,Department for Education,22,21.3,79,75.4,120,110.9,62,58.7,9,8.8,,,292,275,6,4.8,,,,,,,6,5,298,280,"£837,986.47",,,"£1,771.08","£177,706.57","£68,783.48","£1,086,247.60","£35,956.73","£1,973,244.39","£2,009,201.12","£3,095,448.72",
Standards and Testing Agency,Executive Agency,Department for Education,,,22,22,60,58.1,29,28.2,4,4,,,115,112,,,,,9,2,,,9,2,124,114,"£377,512.92",,,£554.42,"£80,318.53","£31,544.13","£489,930.00",£0.00,"-£12,976,376.80","-£12,976,376.80","-£12,486,446.80",
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,,,,,6,5,9,9,1,1,,,16,15,4,4,,,,,,,4,4,20,19,"£68,895.60","£1,413.14",,,"£12,731.35","£7,230.15","£90,270.24","£21,330.14",,"£21,330.14","£111,600.38",
Equality & Human Rights Commission,Executive Non-Departmental Public Body,Department for Education,6,5.37,18,17.2,115,109.21,53,50.07,14,14,,,206,195.85,,,6,6,1,0.4,,,7,6.4,213,202.25,662873.35,13117.06,,836.29,57938.19,143395.91,"£878,160.80",84678.09,,"£84,678.09","£962,838.89",
