Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff:
AO/AA:
Headcount","Payroll staff:
AO/AA:
Full-time equivalent","Payroll staff:
EO:
Headcount","Payroll staff:
EO:
Full-time equivalent","Payroll staff:
SEO/HEO:
Headcount","Payroll staff:
SEO/HEO:
Full-time equivalent","Payroll staff:
Grade 6/7:
Headcount","Payroll staff:
Grade 6/7:
Full-time equivalent","Payroll staff:
SCS:
Headcount","Payroll staff:
SCS:
Full-time equivalent","Payroll staff:
Other, unknown, unspecified:
Headcount","Payroll staff:
Other, unknown, unspecified:
Full-time equivalent","Payroll staff:
Total:
Headcount","Payroll staff:
Total:
Full-time equivalent","Non-payroll staff:
Admin and Clerical:
Headcount","Non-payroll staff:
Admin and Clerical:
Full-time equivalent","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Headcount","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Full-time equivalent","Non-payroll staff:
Other Contingent labour:
Headcount","Non-payroll staff:
Other Contingent labour:
Full-time equivalent","Non-payroll staff:
Total Contingent labour:
Headcount","Non-payroll staff:
Total Contingent labour:
Full-time equivalent","Non-payroll staff:
Consultancy:
Number of Contracts","Grand Total (workforce numbers):
Headcount","Grand Total (workforce numbers):
Full-time equivalent","Payroll staff costs:
Salary","Payroll staff costs:
Allowances","Payroll staff costs:
Non-consolidated performance payments","Payroll staff costs:
Overtime","Payroll staff costs:
Employer pension contributions","Payroll staff costs:
Employer national insurance contributions","Payroll staff costs:
Total paybill","Non-Payroll staff costs:
Contingent labour","Non-Payroll staff costs:
Consultancy","Non-Payroll staff costs:
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,February,Department For Transport,Ministerial Department,Department For Transport,33,29.52,235,228.18,1349,1320.26,1574,1536.49,235,227.45,0,0,3426,3341.9,0,0,16,16,0,0,16,16,0,3442,3357.9,"£16,031,794.07","£213,996.32","£359,419.01","£75,572.59","£4,598,923.36","£2,337,540.84","£23,617,246.19","£156,880.01","£3,856,019.70","£4,012,899.71","£27,630,145.90"
2026,February,Driver and Vehicle Licensing Agency,Executive Agency,Department For Transport,3844,3320.628378,890,840.2862162,1063,1028.175405,330,315.4243243,8,8,0,0,6135,5512.514324,0,0,0,0,0,0,0,0,0,6135,5512.514324,"£14,541,495.00","£484,586.20","£529,534.40","£242,682.90","£4,214,353.00","£2,039,736.00","£22,052,387.50","-£1,627.87","£12,575.65","£10,947.78","£22,063,335.28"
2026,February,Driver and Vehicle Standards Agency,Executive Agency,Department For Transport,1139,1062.64,2833,2593.02,1157,1123.65,196,191.65,12,11.8,0,0,5337,4982.76,3,3,12,12,0,0,15,15,0,5352,4997.76,"£15,419,690.00","£1,250,414.00","£115,625.00","£519,752.00","£4,015,402.00","£2,201,244.00","£23,522,127.00","£287,204.00","£40,000.00","£327,204.00","£23,849,331.00"
2026,February,Maritime and Coastguard Agency,Executive Agency,Department For Transport,291,277.02,192,185.51,606,591.31,205,198.77,11,10.61,0,0,1305,1263.22,27,27,0,0,0,0,27,27,0,1332,1290.22,"£4,255,703.00","£534,278.10","£60,300.00","£86,177.11","£1,247,985.00","£666,019.40","£6,850,462.61","£272,480.00","£49,408.00","£321,888.00","£7,172,350.61"
2026,February,Vehicle Certification Agency,Executive Agency,Department For Transport,35,31.14,73,68.86,144,139.59,20,20,2,2,0,0,274,261.59,23,23,0,0,0,0,23,23,0,297,284.59,"£933,783.00","£12,698.00","£4,700.00","£17,617.00","£122,340.00","£242,832.00","£1,333,970.00","£78,875.00",£0.00,"£78,875.00","£1,412,845.00"
2026,February,British Transport Police Authority,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,12,11.41,12,11.41,0,0,0,0,0,0,0,0,0,12,11.41,"£68,025.00","£3,575.00",£0.00,£0.00,"£7,827.00","£8,614.00","£88,041.00",£0.00,£0.00,£0.00,"£88,041.00"
2026,February,High Speed 2,Executive Non-Departmental Public Body,Department For Transport,65,64.58,85,84.8,505,500.87,847,837.37,290,288.7,0,0,1792,1776.32,0,0,107,106,0,0,107,106,0,1899,1882.32,"£11,645,418.00",£0.00,£0.00,£0.00,"£1,238,522.00","£1,384,091.00","£14,268,031.00","£937,052.70",£0.00,"£937,052.70","£15,205,083.70"
2026,February,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department For Transport,21,5.04,19,17.25,75,74.16,15,14.5,3,3,80,74.73,213,188.68,13,6.7,0,0,0,0,13,6.7,0,226,195.38,"£781,383.40","£11,275.90",£0.00,"£32,176.24","£228,672.20","£114,649.90","£1,168,157.64","£49,278.59",£0.00,"£49,278.59","£1,217,436.23"
2026,February,Transport Focus,Executive Non-Departmental Public Body,Department For Transport,0,0,10,10,19,19,14,13.35,4,4,0,0,47,46.35,2,1.4,7,2.9,0,0,9,4.3,0,56,50.65,"£234,502.00",£870.00,£725.00,£0.00,"£62,606.00","£30,612.00","£329,315.00","£44,412.00",£0.00,"£44,412.00","£373,727.00"
2026,February,Trinity House,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,317,309.04,317,309.04,5,2.93,0,0,0,0,5,2.93,0,322,311.97,"£1,212,953.00","£5,829.61",£0.00,"£20,454.94","£345,299.50","£169,143.10","£1,753,680.15","£16,388.89",£0.00,"£16,388.89","£1,770,069.04"
