Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total employees; Headcount,Payroll staff; Total employees; Full-time equivalent,Non-payroll staff; Agency staff; Headcount,Non-payroll staff; Agency staff; Full-time equivalent,Non-payroll staff; Interim Managers; Headcount,Non-payroll staff; Interim Managers; Full-time equivalent,Non-payroll staff; Other contingent labour; Headcount,Non-payroll staff; Other contingent labour; Full-time equivalent,Non-payroll staff; Total; Headcount,Non-payroll staff; Total; Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,June,"Department for Levelling Up, Housing and Communities",Ministerial Department,"Department for Levelling Up, Housing and Communities",44,42.5,224,216.41,1304,1272.08,1482,1442.03,178,170.39,1,1,"3,233","3,144.40",0,0,68,67,0,0,68,67,120,"3,421","3,331.40","£12,379,225.53","£357,963.91","£30,066.68","£39,311.39","£3,472,754.16","£1,431,850.47","£17,711,172.14","£608,819.00","£1,077,619.00","£1,686,438.00","£19,397,610.14"
2023,June,Planning Inspectorate,Executive Agency,"Department for Levelling Up, Housing and Communities",135,121.1,97,91.6,161,152,502,451.1,7,6.8,0,0,902,822.6,21,21,0,0,73,20.73,94,41.7,0,996,864.3,"£3,125,353.61","£35,361.87",£0.00,"£7,586.07","£871,394.27","£342,215.25","£4,381,911.07","£211,006.47",£0.00,"£211,006.47","£4,592,917.54"
2023,June,Queen Elizabeth II Conference Centre,Executive Agency,"Department for Levelling Up, Housing and Communities",3,3,13,12.8,26,25.8,4,4,1,1,0,0,47,46.6,3,3,0,0,0,0,3,3,0,50,49.6,"£172,903.86","£1,077.00","£54,928.00","£15,172.13","£40,564.82","£28,846.03","£313,491.84","£11,335.00",£0.00,"£11,335.00","£324,826.84"
2023,June,Homes England,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",4,4,251,246.82,847,832.61,219,217.11,36,35.6,0,0,"1,357","1,336.10",100,95.6,84,79.2,0,0,184,174.8,0,"1,541","1,510.90","£6,068,895.94","£197,206.43",£150.00,"£3,782.16","£1,629,142.63","£721,223.29","£8,620,400.45","£2,218,823.83",£0.00,"£2,218,823.83","£10,839,224.28"
2023,June,Housing Ombudsman Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,0,0,0,0,0,0,0,0,358,302.32,358,302.3,7,6.8,0,0,43,0,50,6.8,0,408,309.1,"£1,145,878.86","£4,525.00",£0.00,"£17,920.83","£261,162.56","£127,201.13","£1,556,688.38","£64,068.39",£0.00,"£64,068.39","£1,620,756.77"
2023,June,Leasehold Advisory Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",3,2.45,1,1,20,18.9,0,0,1,1,0,0,25,23.4,0,0,0,0,0,0,0,0,0,25,23.4,"£84,847.77",£0.00,£0.00,£0.00,"£9,464.15","£9,093.90","£103,405.82",£0.00,£0.00,£0.00,"£103,405.82"
2023,June,Valuation Tribunal Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",14,13.54,6,6,31,30.77,7,7,1,1,0,0,59,58.3,1,1,0,0,0,0,1,1,0,60,59.3,"£196,789.60",£996.15,£0.00,£0.00,"£31,613.63","£21,241.61","£250,640.99","£14,442.24",£0.00,"£14,442.24","£265,083.23"
2023,June,Regulator of Social Housing,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",12,11.91,71,69.26,68,67.2,64,63.09,8,8,0,0,223,219.5,0,0,0,0,0,0,0,0,0,223,219.5,"£1,039,156.33","£20,229.33",£0.00,£0.00,"£284,884.22","£121,969.77","£1,466,239.65",£0.00,£0.00,£0.00,"£1,466,239.65"
