Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2025,June,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),35,34.68,225,217.41,2085,2051.14,2303,2246.68,244,235.07,0,0,4892,4784.98,0,0,76,69,0,0,76,69,18,4968,4853.98,21561052,933307,43050,34027,6363157,3087825,32022418,288553,2550457,2839010,34861428,
2025,June,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1561,1521.938968,208,202.20445,32,31.41,0,0,0,0,0,0,1801,1755.553418,0,0,5,0,0,0,5,0,5,1806,1755.553418,6595246,149298,0,1238543,1252029,1128278,10363394,0,0,0,10363394,
2025,June,Mining Remediation Authority (MRA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,36,34.8,276,265.2,127,123.1,3,3,0,0,442,426.1,9,8.6,0,0,0,0,9,8.6,0,451,434.7,1647867.2,9222.51,1295960.19,510.06,471768.85,416416.95,3841745.76,90493.47,0,90493.47,3932239.23,
2025,June,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,19,18.9,34,31.9,4,4,0,0,58,55.8,0,0,2,2,0,0,2,2,0,60,57.8,114112,0,0,0,82465,38588,235165,0,34818,34818,269983,
2025,June,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,374,365.65,374,365.65,0,0,0,0,51,50.72,51,50.72,0,425,416.37,2424856.74,100874.86,7112140.47,770.64,675667.64,1428881.2,11743191.55,468030.07,0,468030.07,12211221.62,
2025,June,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),58,54.32,283,278.46,1084,1065.74,586,566.12,36,34.81,112,112,2159,2111.45,0,0,0,0,623,623,623,623,0,2782,2734.45,9776386.51,7443.86,585636.16,49954.33,1716961.66,1471059.75,13607442.27,3100453.73,0,3100453.73,16707896,
2025,June,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1,1,11,11,119,115.26,98,95.8,8,8,0,0,237,231.06,0,0,0,0,0,0,0,0,0,237,231.06,1447347.97,9774.05,514550,0,414365.82,281234.58,2667272.42,0,0,0,2667272.42,
2025,June,OFGEM,Non-Ministerial Department,Department for Energy Security & Net Zero (DESNZ),13,12.6,458,452.3,636,629.88,1022,1003.8,103,101.78,0,0,2232,2200.36,12,12,45,44.27,0,0,57,56.27,0,2289,2256.63,9004131.52,62107.9,3403,19373.6,2545446.09,1240878.97,12875341.08,578031,0,578031,13453372.08,
