Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10021,9561.031622,5516,5383.06973,8228,8055.019189,1466,1443.587297,189,187.1810811,11625,11302.09649,37045,35931.98541,59,58,278,277,168,167.1210811,27,27,532,529.1210811,37577,36461.10649,91311000,0,0,3144000,17886000,9397000,121738000,6664000,1187000,7851000,129589000,
Defence Equipment and Support,Ministerial Department,Ministry of Defence,810,771.2859459,1479,1427.755405,5582,5446.317568,1268,1251.349459,124,122.8056757,1172,1165.391892,10435,10184.90595,60,60,334,334,4,4,0,0,398,398,10833,10582.90595,29835000,0,0,725000,6097000,3135000,39792000,43000,2126000,2169000,41961000,
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,173,170.3,213,201.8,1731,1671.24,1578,1503.8,31,27.22,0,0,3726,3574.36,0,0,0,0,157,149,0,0,157,149,3883,3723.36,11801760.18,101369.21,39188,436164.14,2529897.06,1370130.7,16278509.29,1006230.29,0,1006230.29,17284739.58,
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,118,115.73,281,266.29,430,417.51,55,54.54,4,4,0,0,888,858.07,19,19,0,0,18,17.2,0,0,37,36.2,925,894.27,2218358,57433,750,72563,477654,236019,3062777,336526,0,336526,3399303,
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,59,51.54,73,72.25,22,19.6,8,8,3,3,0,0,165,154.39,1,0.6,0,0,0,0,0,0,1,0.6,166,154.99,350928,6201,0,8978,14923,34629,415659,1489,0,1489,417148,
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,9,9,19,18.6,30,28.15,6,6,1,1,0,0,65,62.75,0,0,0,0,3,3,0,0,3,3,68,65.75,189938.7,0,0,0,23631.2,20121.67,233691.57,9843.12,0,9843.12,243534.69,
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,130,91.45,69,65.91,44,43.37,0,0,4,4,0,0,247,204.73,0,0,0,0,0,0,1,0.5,1,0.5,248,205.23,441598,0,0,0,32211,30189,503998,0,2500,2500,506498,
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,74,70.781083,305,295.945946,40,40,11,11,1,1,0,0,431,418.727029,1,1,0,0,0,0,0,0,1,1,432,419.727029,953988.47,26626.9,0,15941.35,204014.95,96642.98,1297214.65,5436.76,0,5436.76,1302651.41,
