Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,9997,9529.817838,5534,5397.723784,8391,8206.161351,1498,1475.525135,195,191.9054054,11519,11190.45405,37134,35991.58757,47,46.49,287,286.65,0,0,0,0,334,333.14,37468,36324.72757,93278962,,,1320719,17968004,9524301,122091986,19724396,10996800,30721196,152813182,
Defence Equipment and Support,Ministerial Department,Ministry of Defence,901,857.28,1578,1527.223514,5771,5626.323784,1304,1285.737297,128,126.8056757,1137,1129,10819,10552.37027,12,12,360,360,0,0,0,0,372,372,11191,10924.37027,31176834,,,752850,6285042,3280063,41494789,5336040,1772310,7108350,48603139,
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,160,160,229,229,1752,1752,1570,1570,360,360,0,0,4071,4071,0,0,0,0,0,0,0,0,0,0,4071,4071,11336482.33,98278.38,60350,378151.48,2411933.59,1309234.1,15594429.88,,0,0,15594429.88,
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,122,119.34,275,260.33,434,420.46,58,57.38,4,4,0,0,893,861.51,20,20,0,0,17,16.2,0,0,37,36.2,930,897.71,2201334.67,50950.25,500,78800.85,469510.96,234160.59,3035257.32,,,0,3035257.32,
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,68,57.54,65,59.03,23,21.09,8,8,3,3,0,0,167,148.66,1,0.6,0,0,0,0,0,0,1,0.6,168,149.26,371820,7524,0,1477,14326,36144,431291,2514,0,2514,433805,
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,34,25.79,19,18.24,34,31.84,6,6,1,1,,,94,82.87,0,0,0,0,2,2,0,0,2,2,96,84.87,210419.09,0,0,0,22942.82,20784.19,254146.1,9759.54,,9759.54,263905.64,
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,203,102.07,71,67.31,43,41.17,0,0,4,4,0,0,321,214.55,0,0,0,0,0,0,1,0.5,1,0.5,322,215.05,415854,32934,33056,0,0,0,481844,0,2250,2250,484094,
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,70,66.75405,300,291.67027,41,41,10,10,1,1,,,422,410.42432,1,1,,,,,,,1,1,423,411.42432,934209.89,23692.52,,14873.15,200587.15,93988.72,1267351.43,1909.2,,1909.2,1269260.63,
