Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",10,10,102,100,237,232.31666,234,227.8655533,49,47.2975,7,7,639,624,11,10.2,6,5.97,41,35.6,1,1,59,52.77,698,677,"£2,215,253.34","£46,251.09","£26,495.13","£4,703.92","£480,363.53","£254,210.07","£3,027,277.08","£424,428.00","£3,588.00","£428,016.00","£3,455,293.08",
National Archives,Executive Agency,"Department for Culture, Media and Sport",131,118.18,115,110.61,283,273.49,61,59.35,7,7,0,0,597,569,2,2,0,0,10,10,0,0,12,12,609,581,"£1,489,350.72","£15,412.25","£2,100.00","£2,677.00","£308,576.41","£153,907.65","£1,972,024.03","£3,192.46",£0.00,"£3,192.46","£1,975,216.49",
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",21,20.36,39,37.77,30,28.75,25,24.79,3,3,0,0,118,115,24,20,0,0,1,1,2,1,27,22,145,137,"£330,691.94","£18,266.40",£0.00,"£2,100.23","£72,085.18","£36,359.80","£459,503.55","£69,755.02","£10,250.00","£80,005.02","£539,508.57",
