Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,506,492.68,679,661.16,1604,1590.35,1187,1152.56,388,386.24,,,4364,4282.99,98,98,,,30,30,4,4,132,132,4496,4414.99,11605097.17,898935.82,34224.23,185726.06,2597580.79,1141426.87,16462990.94,479661.25,133282.45,612943.7,17075934.64,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,28,24.41,23,21.4,15,13.66,7,7,1,1,6,6,80,73.47,1,1,,,,,,,1,1,81,74.47,159721,9244,1050,3235,33751,16204,223205,3465,,3465,226670,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,29,28.66666667,236,229.7597222,856,834.4091667,319,316.0755556,79,78.00555556,,,1519,1486.916667,70,68.82,81,79.4,,,,,151,148.22,1670,1635.136667,4708626.19,1051042,0,35948.98,1033478.77,434695.96,7263791.9,651328.68,,651328.68,7915120.58,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,7,7,1,1,1,1,,,9,9,,,,,,,,,0,0,9,9,28502.72,649.98,,,2439.35,3072.24,34664.29,,,0,34664.29,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,8,8,13,13,5,5,2,2,,,28,28,2,2,,,,,,,2,2,30,30,93513.21,,,,16304.27,10121.53,119939.01,7596.9,,7596.9,127535.91,
FCO Services,Executive Agency,Foreign and Commonwealth Office,128,125.69,177,172.95,438,423.53,124,123.8,7,6.57,0,0,874,852.54,54,53.59,12,12,145,143.8,0,0,211,209.39,1085,1061.93,2280197.15,424818.97,3400,208897.96,487666.34,263798.16,3668778.58,1639911.53,0,1639911.53,5308690.11,
UK Trade and Investment (FCO),Non-Ministerial Department,Foreign and Commonwealth Office,3,3,2,2,68,68,79,79,22,22,,,174,174,,,,,,,,,0,0,174,174,664945.53,13523.46,,,147153.76,32024.56,857647.31,,,0,857647.31,
