Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",23,23,104,102.37777,166,163.49444,188,184.51388,46,44.93333,,,527,518.31942,8,8,25,25,10,10,6,6,49,49,576,567.31942,"£1,856,574.13",42354.05,"£15,284.90","£15,337.37","£400,427.13","£172,318.95","£2,502,296.53","£520,776.00",£0.00,"£520,776.00","£3,023,072.53",
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",24,22.76,38,35.14,30,28.94,23,23,2,2,0,0,117,111.84,19,16.36,0,0,1,1,1,0.4,21,17.76,138,129.6,"£320,634.80","£16,898.24","£28,000.00","£10,284.90","£72,281.63","£30,749.90","£478,849.47","£49,051.00","£5,400.00","£54,451.00","£533,300.47",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media and Sport",,,,,,,,,,,441,406.6,441,406.6,6,5.4,0,0,0,0,0,0,6,5.4,447,412,"£925,216.00",,,"£8,666.00","£218,109.00","£70,726.00","£1,222,717.00","£13,955.00",,"£13,955.00","£1,236,672.00",
National Archives,Executive Agency,"Department for Culture, Media and Sport",149,133.59,119,112.81,280,268.36,62,59.97,6,6,0,0,616,580.73,2,2,,,10,10,,,12,12,628,592.73,"£1,496,960.29","£17,830.87",,"£6,533.35","£307,324.96","£119,734.54","£1,948,384.01","£20,894.85",,"£20,894.85","£1,969,278.86",
