Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2025,October,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),31,31,203,195.7,2167,2131.56,2321,2262,233,225.83,0,0,4955,4846.09,0,0,69,62,0,0,69,62,17,5024,4908.09,21942994,915607,264650,33973,6468378,3165126,32790728,367820,3503052,3870872,36661600,
2025,October,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1598,1554.83,207,200.9,34,33.41,0,0,0,0,0,0,1839,1789.15,0,0,5,5,0,0,5,5,5,1844,1794.15,6954297.4,253464.03,3500,788114.79,1472238.37,1100167.33,10571781.92,0,0,0,10571781.92,
2025,October,Mining Remediation Authority (MRA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,45,43.8,279,268.3,130,126.9,3,3,0,0,457,442,11,9.4,0,0,0,0,11,9.4,0,468,451.4,2088453.26,18722.26,3433.06,782.01,0,0,2111390.59,90395.45,0,90395.45,2201786.04,
2025,October,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,18,17.9,36,33.9,5,5,0,0,60,57.8,0,0,3,1.72,0,0,3,1.72,0,63,59.52,374842,0,0,0,97121,58210,530173,0,30424,30424,560597,
2025,October,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,370,361.5,370,361.5,0,0,0,0,45,44.72,45,44.72,0,415,406.22,2370283.7,96857.88,0,945.92,661696.72,348258.85,3478043.07,658293.23,0,658293.23,4136336.3,
2025,October,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),57,53.45,306,300.72,1145,1125.91,614,594.8,37,34.81,134,133.33,2293,2243.02,0,0,0,0,607,607,607,607,0,2900,2850.02,9495502.87,9358.45,604995.79,115305.77,2012637.62,1430345.34,13668145.84,2990395.07,0,2990395.07,16658540.91,
2025,October,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1,1,11,11,119,115.12,99,97.2,8,8,0,0,238,232.32,0,0,0,0,0,0,0,0,0,238,232.32,1615131.89,11952.18,9000,0,463395.7,230806.12,2330285.89,0,0,0,2330285.89,
2025,October,OFGEM,Non-Ministerial Department,Department for Energy Security & Net Zero (DESNZ),12,11.6,444,438.59,633,626.49,1060,1040.36,105,103.7,0,0,2254,2220.74,7,7,50,48.28,0,0,57,55.28,0,2311,2276.02,9153337.01,189064.62,0,3790.06,2584107.91,1292130.4,13222430,621941,0,621941,13844371,
