Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2024,May,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),29,28.6,211,202.67,1908,1882.4,2061,2018.06,216,207.48,0,0,4425,4339.21,0,0,84,69.14,0,0,84,69.14,14,4509,4408.35,24162564.01,578975.94,68651,97669.01,7202748.63,3045213.82,35155822.41,1404925.27,2569816.46,3974741.73,39130564.14,
2024,May,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1418,1385.114508,187,180.61945,32,31.41,0,0,0,0,0,0,1637,1597.143958,0,0,3,0,0,0,3,0,0,1640,1597.143958,5715761,127335,0,698648,1165390,752213,8459347,0,0,0,8459347,
2024,May,Coal Authority,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),10,9.1,26,25.4,249,236.9,105,102,3,3,0,0,393,376.4,6,5.6,0,0,0,0,6,5.6,0,399,382,1349821.66,17165.1,10254.4,724.95,388573.92,150890.52,1917430.55,74503.39,0,74503.39,1991933.94,
2024,May,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,16,15.9,32,28.21,3,3,0,0,52,48.11,0,0,6,5.72,0,0,6,5.72,0,58,53.83,215019,0,0,0,69328,26092,310439,0,69696,69696,380135,
2024,May,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,362,354.29,362,354.29,23,21.8,0,0,0,0,23,21.8,0,385,376.09,2457686.43,99847.14,7541024.35,0,650109.28,1345253.19,12093920.39,0,0,0,12093920.39,
2024,May,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),58,53.51,271,267.35,1021,1001.71,485,469.74,29,28.41,91,90.41,1955,1911.13,0,0,0,0,519,519,519,519,0,2474,2430.13,8446807.24,6604.92,513711.96,79189.49,1631532.08,1051505.32,11729351.01,2813244.51,0,2813244.51,14542595.52,
2024,May,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,8,8,107,102.96,100,97.15,8,8,0,0,225,218.11,1,1,1,0.6,0,0,2,1.6,0,227,219.71,1324816.8,15102.19,7000,0,381262.48,161925.19,1890106.66,16723.83,0,16723.83,1906830.49,
