Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2023,December,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),31,31,214,206.63,1837,1814.34,1944,1901.62,201,192.19,1,1,4228,4146.78,0,0,89,70.14,0,0,89,70.1,,4317,4216.9,16846360.11,740791.74,121600,43301.42,4740664.72,1996579.4,24489297.39,2947289.2,2742923.17,5690212.37,30179509.76,
2023,December,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1381,1350.91,179,171.71,33,31.68,0,0,0,0,0,0,1593,1554.3,0,0,2,2,0,0,2,2,0,1595,1556.3,5557603.86,135928.03,0,622271.31,1131248.91,725341.58,8172393.69,0,0,0,8172393.69,
2023,December,Coal Authority,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),10,9,26,25.4,226,216.05,101,98.7,3,3,0,0,366,352.15,6,5,0,0,0,0,6,5,0,372,357.2,1271094.3,18406.8,3368.73,673.03,349823.34,141038.43,1784404.63,32145.54,0,32145.54,1816550.17,
2023,December,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,14,13.9,32,29.4,5,4.9,0,0,52,49.2,0,0,0,0,2,2,2,2,0,54,51.2,255524,0,0,0,72471,32453,360448,20366,0,20366,380814,
2023,December,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,343,336.14,343,336.14,23,22,0,0,40,40,63,62,0,406,398.1,2405478.81,101175.17,0,293.03,666057.68,308011.37,3481016.06,569036.28,0,569036.28,4050052.34,
2023,December,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),60,55.88,288,284.06,996,978.25,439,424.12,29,28.38,101,100.41,1913,1871.1,0,0,0,0,646,646,646,646,0,2559,2517.1,7991067.74,16402.91,539723.64,187212.63,1535673.18,1021280.01,11291360.11,2746355.19,0,2746355.19,14037715.31,
2023,December,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,9,9,93,89.38,98,95.6,8,8,0,0,210,203.98,2,2,1,1,0,0,3,3,0,213,207,1316910.5,13428.28,55750,0,358630.48,169078.33,1913797.59,31399.51,,31399.51,1945197.1,
