Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",22,22,102,100.37777,163,159.69444,194,190.00277,46,44.93333,,,527,517.00831,18,18,8,8,29,25.75,2,2,57,53.75,584,570.75831,"£1,868,623.97",42263.95,"£8,750.00","£4,077.42","£405,277.33","£171,200.81","£2,500,193.48","£620,988.00","£241,000.00","£861,988.00","£3,362,181.48",Higher than usual consultancy spend is due to a number of end of year accruals.
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",23,21.96,40,36.74,30,28.94,22,21.4,2,2,0,0,117,111.04,19,16.26,0,0,1,1,1,0.1,21,17.36,138,128.4,"£314,367.59","£18,023.81","£4,500.00","£3,704.87","£65,136.59","£26,290.59","£432,023.45","£85,774.00",£875.00,"£86,649.00","£518,672.45",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media and Sport",,,,,,,,,,,439,404.6,439,404.6,6,5.4,0,0,0,0,0,0,6,5.4,445,410,"£924,743.00",,,"£9,332.00","£181,848.00","£58,705.00","£1,174,628.00","£28,102.00",£0.00,"£28,102.00","£1,202,730.00",
National Archives,Executive Agency,"Department for Culture, Media and Sport",151,134.59,119,113.01,280,269.72,61,58.94,6,6,0,0,617,582.26,2,2,,,10,10,,,12,12,629,594.26,"£1,519,842.56","£17,031.07","£228,002.98","£8,764.45","£316,704.79","£122,935.99","£2,213,281.84","£28,974.39",,"£28,974.39","£2,242,256.23",
