Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,510,496.3,689,671.2,1563,1551.3,1168,1133.3,365,359.9,0,0,4295,4212,90,89.39,0,0,36,35.42,5,5,131,129.81,4426,4341.81,12291528.67,929888.08,128761.91,175763.87,2717432.21,958246.59,17201621.33,690589.2,122158.58,812747.78,18014369.11,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,28,24.61,21,19.4,15,13.8,7,7,1,1,5,5,77,70.81,1,1,,,,,,,1,1,78,71.81,155262,9906,0,1766,32562,12225,211721,3578,,3578,215299,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,32,31.66,236,223.48,830,809.94,310,308.05,77,76,,,1485,1449.13,56,54.65,102,101.03,,,,,158,155.68,1643,1604.81,4549931.1,977058.71,-1370,25954.2,1004436.03,333060.44,6889070.48,611947.91,,611947.91,7501018.39,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,8.5,7.5,2,2,1,1,,,11.5,10.5,,,,,,,,,0,0,11.5,10.5,34453.22,649.98,,,3130.54,3357.29,41591.03,,,0,41591.03,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,9,9,5,5,2,2,,,22,22,3,3,,,,,,,3,3,25,25,77593.8,,,,15211.74,7171.67,99977.21,11208.48,,11208.48,111185.69,
FCO Services,Executive Agency,Foreign and Commonwealth Office,149,147.08,183,178.05,457,443.22,128,127.05,7,6.57,0,0,924,901.97,46,45.59,12,12,142,140.8,0,0,200,198.39,1124,1100.36,2746901.28,527571.52,11658,278661.97,508195.77,275597.29,4348585.83,1457327.05,,1457327.05,5805912.88,
UK Trade and Investment (FCO),Non-Ministerial Department,Foreign and Commonwealth Office,3,3,2,2,74,74,82,82,23,22.25,0,0,184,183.25,,,,,,,,,0,0,184,183.25,736887.45,10599.29,3200,,153843.31,27155.74,931685.79,,,0,931685.79,
