Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,
2025,April,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Innovation &Technology (DSIT)",9,8.42,93,91.61,931,915.9,1122,1100.65,141,134.73,2,2,2298,2253.31,1,1,48,40.62,0,0,49,41.62,15,2347,2294.93,10240953,605067,-1586,28199,2953455,1495268,15321356,-5792636,-2148053,-7940689,7380667,
2025,April,UK Intellectual Property Office,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",111,102.14,489,461.89,650,622.63,464,435.3,18,18,0,0,1732,1639.96,95,95,28,28,0,0,123,123,5,1855,1762.96,6643222,240666,44411,19667,1870451,900108,9718525,410981,0,410981,10129506,
2025,April,Met Office,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",79,77.9175,306,299.816232,1365,1287.369055,720,676.3427,10,10,0,0,2480,2351.445487,0,0,0,0,0,0,0,0,0,2480,2351.445487,8663634,520446,568713,0,2433052,1287825,13473670,1144798,-2095,1142703,14616373,
2025,April,UK Space Agency,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",1,1,6,6,143,139.64,149,146.8,11,10.6,0,0,310,304.04,1,1,12,12,0,0,13,13,2,323,317.04,1324702.53,94334.9,0,0,389528.63,193076.6,2001642.66,102281.31,195742.2,298023.51,2299666.17,
2025,April,UKRI,Executive Non-Departmental Public Body,"Department for Science, Innovation &Technology (DSIT)",542,510.51,1075,1030.81,4509,4367.15,1195,1160.43,246,238.01,242,236.58,7809,7543.49,1,1,668,141.73,4,0,673,142.73,0,8482,7686.22,32679280.18,1007675.41,63479,242759.35,25341393.75,4545378.638,63879966.32,1560381.25,86073.66,1646454.91,65526421.23,
2025,April,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Innovation &Technology (DSIT)",1,1,12,12,115,113.38,128,126.19,9,8.8,0,0,265,261.37,0,0,18,15.81,0,0,18,15.81,40,283,277.18,1100580.19,40202.67,97650,0,322853.67,142376.84,1703663.37,52820.64,94292.83,147113.47,1850776.84,March 25 Salary Cost Data used due to changes in payroll data system. Will be update in next month's report or re-published again
2025,April,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Innovation &Technology (DSIT)",25,21.3,187,173.3268,540,513.2039,306,296.6496,34,25.6649,11,1.1,1103,1031.2452,5,5,2,2,3,2.9,10,9.9,0,1113,1041.1452,4151493.05,16034.08,0,13982.2,1182871.1,598700.53,5963080.96,86583,0,86583,6049663.96,
