Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"12,814","12,270","7,262","7,089","12,332","12,136","2,155","2,129",239,237,"15,097","14,665","49,899","48,526","1,295","1,236",178,174,141,141,41,41,"1,655","1,592","51,554","50,119","117,500,000",0,0,"3,905,000","20,975,000","9,487,000","151,867,000","4,413,000","4,677,000","9,090,000","160,957,000",.
Defence Support Group,Executive Agency,Ministry of Defence,510,491,"1,636","1,621",259,256,56,55,5,5,46,46,"2,512","2,474",206,205,14,13,0,0,0,0,220,218,"2,732","2,692","5,233,125","413,265",0,"437,702","959,687","461,214","7,504,993","563,626","7,800","571,426","8,076,419",.
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,226,222,272,260,"1,916","1,857","1,387","1,328",32,29,0,0,"3,833","3,696",0,0,0,0,217,195,1,1,218,195,"4,051","3,891","10,719,456","84,321",0,"327,238","2,096,003","964,579","14,191,597","1,288,096","4,697","1,292,793","15,484,390",.
UK Hydrographic Office,Executive Agency,Ministry of Defence,187,178,401,368,437,413,74,72,3,3,0,0,"1,102","1,034",20,19,0,0,85,83,0,0,105,102,"1,207","1,136","2,641,003","71,338",0,"62,846","515,841","216,943","3,507,971",0,0,0,"3,507,971",.
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,181,176,0,0,0,0,0,0,0,0,0,0,181,176,0,0,0,0,0,0,2,0,2,0,183,176,"345,751","7,228",0,"10,461","15,808","31,362","410,610",0,"1,100","1,100","411,710",.
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,0,4,0,1,0,55,6,63,6,0,0,0,0,0,0,1,0,1,0,64,6,"162,986","12,965",0,559,"34,387","12,548","223,445",0,"1,800","1,800","225,245",.
National Museum of the Royal Navy,OTHER,Ministry of Defence,20,20,1,1,3,3,1,1,1,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,26,26,"54,368",418,0,28,"6,399","4,933","66,147",0,0,0,"66,147",.
