Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,August,Ministry of Defence,Ministerial Department,Ministry of Defence,9032.00,8553.61,5903.00,5742.03,11726.00,11446.06,3120.00,3069.64,388.00,379.77,9982.00,9580.37,"40,151","38,771",39,38.81,289,286.12,908.00,907.77,1236,1233,0.00,"41,387","40,004","£228,894,788.25",£0.00,£0.00,"£4,893,293.45","£40,460,412.09","£25,984,190.96","£300,232,684.75","£14,856,120.86","£13,291,366.01","£28,147,486.87","£328,380,171.62"
2023,August,Defence Equipment and Support,Executive Agency,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,108.59,10757.00,10329.64,"10,870","10,438",0,0.00,1,1.00,46.00,46,47,47,0.00,"10,917","10,485","£46,131,883.60",£0.00,£0.00,"£486,735.33","£9,463,736.98","£5,681,330.91","£61,763,686.82","£12,504,419.37","£286,058.01","£12,790,477.38","£74,554,164.20"
2023,August,Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,88.00,81.06,238.00,215.16,90.00,89.16,15.00,14.50,1.00,1.00,0.00,0.00,432,401,4,4.00,0,0.00,15,15,19,19,0.00,451,420,"£1,139,029.36","£40,186.50","£595,764.32","£20,966.75","£281,057.01","£193,166.47","£2,270,170.41","£67,859.00",£0.00,"£67,859.00","£2,338,029.41"
2023,August,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,140.00,127.16,313.00,300.12,2388.00,2305.17,2300.00,2148.91,47.00,40.12,0.00,0.00,"5,188","4,921",0,0.00,208,200.30,0.00,0.00,208,200,0.00,"5,396","5,122","£18,784,344.97","£7,232,687.12","£566,516.00","£468,895.49","£5,016,834.64","£3,110,758.91","£35,180,037.13","£2,701,284.24",£0.00,"£2,701,284.24","£37,881,321.37"
2023,August,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0.00,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
2023,August,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,44,34.45,26,25.03,27,25.28,6,6,1,1,0.00,0.00,104,92,0,0.00,0,0.00,0.00,0.00,0,0,0.00,104,92,"£396,047.81",£0.00,£0.00,£0.00,"£29,337.15","£43,774.86","£469,159.82",£0.00,£0.00,£0.00,"£469,159.82"
2023,August,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,82.00,64.30,74.00,70.40,33.00,33.00,14.00,14.00,4.00,4.00,0.00,0.00,207,186,0,0.00,0,0.00,0.00,0.00,0,0,0.00,207,186,"£513,944.00","£3,757.00",£0.00,"£4,831.00","£30,627.00","£50,242.00","£603,401.00",£0.00,"£3,300.00","£3,300.00","£606,701.00"
2023,August,UK Hydrographic Office,Executive Agency,Ministry of Defence,63.00,60.69,261.00,244.79,522.00,497.91,117.00,115.69,6.00,6.00,0.00,0.00,969,925,7,6.43,0,0.00,78.00,76.70,85,83,0.00,"1,054","1,008","£3,198,057.77","£78,986.79","£711,859.19","£37,454.41","£829,885.29","£449,591.90","£5,305,835.35","£1,065,373.00",£0.00,"£1,065,373.00","£6,371,208.35"
