Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total employees; Headcount,Payroll staff; Total employees; Full-time equivalent,Non-payroll staff; Agency staff; Headcount,Non-payroll staff; Agency staff; Full-time equivalent,Non-payroll staff; Interim Managers; Headcount,Non-payroll staff; Interim Managers; Full-time equivalent,Non-payroll staff; Other contingent labour; Headcount,Non-payroll staff; Other contingent labour; Full-time equivalent,Non-payroll staff; Total; Headcount,Non-payroll staff; Total; Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,March,"Department for Levelling Up, Housing and Communities",Ministerial Department,"Department for Levelling Up, Housing and Communities",49,46.9,253,245.26,1340,1310.33,1436,1399.05,175,168.22,1,1,"3,254","3,170.80",0,0,67,65,0,0,67,65,76,"3,397","3,311.80","£13,302,174.65","£395,949.90","£58,500.00","£22,468.29","£3,535,272.60","£1,444,625.89","£18,758,991.33","£740,773.00","£1,760,964.00","£2,501,737.00","£21,260,728.33"
2023,March,Planning Inspectorate,Executive Agency,"Department for Levelling Up, Housing and Communities",144,130.3,91,85,153,144.4,492,441.4,7,6.8,0,0,887,808,24,24,73,30.1,0,0,97,54.1,0,984,862.1,"£3,038,808.41","£45,000.34",£0.00,"£39,337.43","£854,119.77","£338,665.93","£4,315,931.88","£330,741.62",£0.00,"£330,741.62","£4,646,673.50"
2023,March,Queen Elizabeth II Conference Centre,Executive Agency,"Department for Levelling Up, Housing and Communities",3,3,11,10.8,25,24.8,4,4,1,1,0,0,44,43.6,6,6,0,0,0,0,6,6,0,50,49.6,"£157,533.38",£717.00,"£2,950.00","£8,541.41","£38,686.07","£18,821.65","£227,249.51","£20,674.00",£0.00,"£20,674.00","£247,923.51"
2023,March,Homes England,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,243,239.26,822,805.92,209,208,36,36,0,0,"1,310","1,289.20",112,111.6,79,77.35,0,0,191,189,0,"1,501","1,478.10","£5,876,950.87","£216,375.39",£0.00,£891.82,"£1,602,462.38","£701,590.59","£8,398,271.05","£2,219,510.92",£0.00,"£2,219,510.92","£10,617,781.97"
2023,March,Housing Ombudsman Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",0,0,0,0,0,0,0,0,0,0,327,286.29,327,286.3,13,13,0,0,0,0,13,13,0,340,299.3,"£1,053,678.09","£4,092.00",£0.00,"£16,737.02","£345,885.27","£118,007.44","£1,538,399.82","£90,333.88",£0.00,"£90,333.88","£1,628,733.70"
2023,March,Leasehold Advisory Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",3,2.45,1,1,20,18.9,0,0,1,1,0,0,25,23.4,0,0,0,0,0,0,0,0,0,25,23.4,"£84,174.70",£0.00,£0.00,£0.00,"£9,464.15","£8,931.11","£102,569.96",£0.00,£0.00,£0.00,"£102,569.96"
2023,March,Valuation Tribunal Service,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",13,12.54,7,7,32,31.77,4,4,3,3,0,0,59,58.3,1,1,0,0,0,0,1,1,0,60,59.3,"£197,674.47","£1,120.34",£0.00,£0.00,"£31,404.38","£21,090.30","£251,289.49","£3,774.94",£0.00,"£3,774.94","£255,064.43"
2023,March,Regulator of Social Housing,Executive Non-Departmental Public Body,"Department for Levelling Up, Housing and Communities",13,12.91,72,70.41,63,62.6,62,61.4,8,8,0,0,218,215.3,0,0,0,0,0,0,0,0,0,218,215.3,"£998,685.39","£32,268.65",£0.00,£0.00,"£285,443.53","£117,898.74","£1,434,296.31",£0.00,£0.00,£0.00,"£1,434,296.31"
