Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2025,Feb-25,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),33,32.28,202,193.89,2021,1988.22,2260,2208.3,235,225.67,1,1,4752,4649.36,0,0,71,62.6,0,0,71,62.6,18,4823,4711.96,20895360.64,943991.34,273099.37,12147.36,6173248.79,2548604.13,30846451.63,368786.69,1829297.71,2198084.4,33044536.03,
2025,Feb-25,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1427,1391.416508,187,180.36945,33,32.41,0,0,0,0,0,0,1647,1604.195958,0,0,6,0,0,0,6,0,6,1653,1604.195958,6000300,231164,0,763924,1223030,796130,9014548,0,0,0,9014548,
2025,Feb-25,Mining Remediation Authority (MRA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,36,35,265,253.6,124,121.1,3,3,0,0,428,412.7,19,18.1,0,0,0,0,19,18.1,0,447,430.8,1576653.07,10514.43,1310.07,0,453024.76,175931.17,2217433.5,148333.53,0,148333.53,2365767.03,
2025,Feb-25,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,21,20.9,32,29.9,4,4,0,0,58,55.8,0,0,5,4.72,0,0,5,4.72,0,63,60.52,275766,0,0,0,79847,33885,389498,0,47604,47604,437102,
2025,Feb-25,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,390,381.1,390,381.1,0,0,0,0,54,54,54,54,0,444,435.1,2497179.63,99188.44,0,466.88,697796.62,318652.59,3613284.16,451951.22,0,451951.22,4065235.38,
2025,Feb-25,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),56,52.76,285,280.26,1079,1061.07,542,524,35,34.41,125,125,2122,2077.5,0,0,0,0,557,557,557,557,0,2679,2634.5,9503349.19,22292.37,544349.84,74476.51,1851154.88,1188160.66,13183783.45,2939701.91,0,2939701.91,16123485.36,
2025,Feb-25,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,10,10,117,112.52,101,98.3,8,8,0,0,238,230.82,0,0,0,0,0,0,0,0,0,238,230.82,1439615.62,14226.24,30550,2643.49,416807.22,180295.74,2084138.31,0,0,0,2084138.31,
