Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"12,464","11,934","7,132","6,960","12,431","12,226","2,200","2,168",230,226,"14,773","14,339","49,230","47,854","1,531","1,460",314,311,183,181,17,17,"2,045","1,968","51,275","49,822","£116,752,000",£0,£0,"£5,859,000","£20,999,000","£9,571,000","£153,181,000","£5,992,000","£4,560,000","£10,552,000","£163,733,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,255,251,272,261,"1,888","1,824","1,403","1,336",32,29,0,0,"3,850","3,702",0,0,0,0,171,155,0,0,171,155,"4,021","3,857","£10,653,758","£75,668",£0,"£328,491","£2,080,972","£951,713","£14,090,602","£1,536,619",£0,"£1,536,619","£15,627,221",
Defence Support Group,Executive Agency,Ministry of Defence,492,474,"1,582","1,568",273,270,55,54,5,5,45,45,"2,452","2,416",220,219,9,9,0,0,0,0,229,228,"2,681","2,643","£5,021,040","£491,870",£0,"£269,422","£927,954","£441,405","£7,151,691","£525,743","£9,600","£535,343","£7,687,034",
UK Hydrographic Office,Executive Agency,Ministry of Defence,186,177,390,357,436,412,78,76,3,3,0,0,"1,093","1,025",18,18,0,0,66,63,0,0,84,80,"1,177","1,105","£2,614,977","£71,422","£92,028","£46,818","£510,159","£222,747","£3,558,151","£564,134",£0,"£564,134","£4,122,285",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,175,169,0,0,0,0,0,0,0,0,0,0,175,169,0,0,0,0,0,0,2,0,2,0,177,169,"£343,189","£8,049",£0,"£11,123","£15,127","£31,507","£408,995",£0,£0,£0,"£408,995",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,0,4,0,1,0,52,48,60,48,0,0,0,0,0,0,1,0,1,0,61,48,"£163,217","£13,149",£0,£513,"£33,778","£13,670","£224,328",£0,"£1,950","£1,950","£226,278",
National Museum of the Royal Navy,OTHER,Ministry of Defence,16,16,1,1,3,3,1,1,1,1,0,0,22,22,0,0,0,0,0,0,0,0,0,0,22,22,"£55,310",£730,£0,"£1,038","£6,931","£5,221","£69,230",£0,£0,£0,"£69,230",
