Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Work & Pensions,Ministerial Department,Department for Work & Pensions,"43,400","36,865","35,922","31,669","8,860","8,440","1,996","1,940",207,204,3,3,"90,388","79,121",.,.,.,.,190,190,.,.,190,190,"90,578","79,311","£157,092,268","£2,417,339","£501,046","£2,859,172","£28,436,314","£10,051,810","£201,357,948","£3,359,096","£1,335,338","£4,694,434","£206,052,382",
Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,435,381,432,401,"1,405","1,321",439,412,28,28,.,.,"2,739","2,543",.,.,.,.,.,.,.,.,0,0.00,"2,739","2,543","£8,489,189","£128,428",£0,"£28,758","£1,708,838","£749,718","£11,104,931",£0,"£14,775","£14,775","£11,119,706",
Independent Living Fund,Executive Non-Departmental Public Body,Department for Work and Pensions,72,61,27,24,14,12,5,5,2,2,1,1,121,104,1,1.00,.,.,.,.,.,.,1,1.00,122,105,"£222,826","£3,263",£0,£680,"£40,198","£15,518","£282,486","£6,143",£0,"£6,143","£288,630",
National Employment Savings Trust Corporation,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,231,228,231,228,,,10,9,,,1,1,11,9,242,237,"£1,127,912",£841,£0,£450,"£135,643","£88,047","£1,352,893","£95,219","£12,750","£107,969","£1,460,861",
Remploy Ltd,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,"1,021",947,"1,021",947,2,2,4,4,.,.,.,.,6,6,"1,027",953,"£1,933,076",£0,"£1,400","£1,403","£157,871","£226,657","£2,320,407","£33,463",£0,"£33,463","£2,353,870",Remploy do not use Civil Service Grades
The Pensions Advisory Service,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,36,34,36,34,3,2.40,1,1.00,.,.,1,0.40,5,3.80,41,38,"£128,279",£0,"£54,201",£0,"£22,917","£19,022","£224,419","£11,042","£7,763","£18,805","£243,224",
The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,454,440,454,440,17,17,,,5,5,0,0,22,22,476,462,"£1,871,582","£1,433","£67,265","£5,950","£384,790","£180,731","£2,511,751","£162,300",£0,"£162,300","£2,674,050",
