Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Cabinet Office,Ministerial Department,Cabinet Office,164,159.13,354,343.23,526,516.06,780,763.81,241,234.64,149,146.48,"2,214","2,163",4,4,127,127,21,20.6,1,1,153,152.6,"2,367","2,316","£7,727,253.04","£387,930.91","£593,980.00","£86,044.79","£1,758,547.16","£841,679.94","£11,395,435.84","£3,123,257.00","£591,676.00","£3,714,933.00","£15,110,368.84",
Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,4,3.56,6,6.00,3,2.80,5,5.00,1,1.00,0,0.00,19,18,0,0,0,0,0,0,0,0,0,0,19,18,"£47,658.54",£733.40,£0.00,£0.00,"£9,950.93","£4,054.68","£62,397.55",£0.00,£0.00,£0.00,"£62,397.55",
Crown Commercial Services,Executive Agency,Cabinet Office,45,43.24,116,112.44,329,322.24,179,177.40,58,57.73,2,2.00,729,715,5,5,49,49,0,0,0,0,54,54,783,769,"£2,537,222.03","£6,804.78",£0.00,"£2,221.00","£521,361.17","£298,127.61","£3,365,736.59","£661,458.80","£121,665.55","£783,124.35","£4,148,860.94",
Big Lottery Fund,Executive Non-Departmental Public Body,Cabinet Office,106,100.00,463,426.00,234,220.00,68,66.00,15,15.00,0,0.00,886,827,18,18,0,0,6,0.5,0,0,24,18.5,910,846,"£1,918,919.91","£27,423.10",£0.00,"£2,443.37","£387,065.83","£142,608.28","£2,478,460.49","£71,318.38",£0.00,"£71,318.38","£2,549,778.87",
