Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"12,567","12,030","7,212","7,040","12,384","12,181","2,160","2,134",236,234,"14,878","14,449","49,437","48,068","1,466","1,397",225,222,180,178,17,17,"1,888","1,813","51,325","49,881","£117,442,000",£0,£0,"£5,892,000","£21,095,000","£9,610,000","£154,039,000","£2,725,000","£4,659,000","£7,384,000","£161,423,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,263,259,269,257,"1,877","1,814","1,400","1,338",32,29,0,0,"3,841","3,697",0,0,0,0,177,162,0,0,177,162,"4,018","3,858","£10,691,629","£66,966",£0,"£532,995","£2,093,583","£976,563","£14,361,735","£1,940,139",£0,"£1,940,139","£16,301,874",
Defence Support Group,Executive Agency,Ministry of Defence,496,476,"1,588","1,574",264,261,55,54,5,5,46,46,"2,454","2,417",199,197,10,9,0,0,0,0,209,206,"2,663","2,623","£5,027,734","£486,304",£0,"£186,774","£922,933","£431,540","£7,055,285","£557,585","-£1,875","£555,710","£7,610,995",
UK Hydrographic Office,Executive Agency,Ministry of Defence,187,178,399,365,438,414,76,74,3,3,0,0,"1,103","1,034",19,18,0,0,77,75,0,0,96,93,"1,199","1,127","£2,626,088","£67,960","£1,400","£71,093","£511,948","£212,943","£3,491,432","£648,689",£0,"£648,689","£4,140,120",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,181,175,0,0,0,0,0,0,0,0,0,0,181,175,0,0,0,0,0,0,2,0,2,0,183,175,"£348,993","£8,388",£0,"£14,321","£16,818","£33,025","£421,545",£0,£0,£0,"£421,545",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,0,4,0,1,0,54,50,62,50,0,0,0,0,0,0,1,0,1,0,63,50,"£164,300","£13,405",£0,£269,"£34,272","£13,554","£225,800",£0,"£1,350","£1,350","£227,150",
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,20,20,1,1,3,3,1,1,1,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,26,26,"£58,489",£779,£0,"£1,472","£7,241","£5,590","£73,572",£0,£0,£0,"£73,572",
