Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,October,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Inovation &Technology (DSIT)",5,5,61,60.76,398,392.12,436,424.44,67,63.77,0,0,967,946.09,0,0,66,33,0,0,66,33,8,1033,979.09,3990984.81,205680.86,68725,19771.53,1159484.53,490886.19,5935532.92,475160.09,581250,1056410.09,6991943.01
2023,October,UK Intellectual Property Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",173,156.2443471,439,411.522332,635,611.3852749,440,416.0312913,24,23.35135135,0,0,1711,1618.534597,54,53.61,34,20,0,0,88,73.61,8,1799,1692.144597,6744854,224826,98733,172204,1918529,781405,9940551,592433,0,592433,10532984
2023,October,Met Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",151,150.41,232,225.29,1309,1219.85,663,623.1,10,10,0,0,2365,2228.65,0,0,0,0,0,0,0,0,0,2365,2228.65,7583386.88,689203.63,0,0,997076.66,2098178.25,11367845.42,975175.6,0,975175.6,12343021.02
2023,October,UK Space Agency,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,9,9,131,129.3,142,140.7,10,9.6,0,0,293,289.6,0,0,37,37,0,0,37,37,2,330,326.6,1194652.5,43005.36,0,0,326436.77,140219.29,1704313.92,282322.08,0,282322.08,1986636
2023,October,UKRI,Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",612,573.14,1099,1056.54,4368,4222.53,1596,1538.39,240,230.76,326,316.42,8241,7937.78,2,1,754,130.97,5,2,761,133.97,0,9002,8071.75,56976666.36,-5023457.33,1204919.09,668204.84,27940043.71,6344444.02,88110820.69,2923465.24,87432.95,3010898.19,91121718.88
2023,October,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,19,19,112,109.6,153,150.16,11,11,0,0,296,290.76,0,0,13,12.5,0,0,13,12.5,45,309,303.26,1485010.88,36792.68,0,0,265754.68,102314.39,1889872.63,152961.16,797335.33,950296.49,2840169.12
2023,October,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",23,20,179,162.6,565,538.2,275,266.7,34,33.2,9,2.7,1085,1023.4,6,6,2,2,6,6,14,14,8,1099,1037.4,4300654.18,16289.01,0,7020.87,1182406.62,490012.64,5996383.32,49167,204339,253506,6249889.32
