Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,636,619.3,712,698.5,1605,1591.6,1220,1195,411,408.3,,,"4,584","4,513",58,58, , ,37,35,6,6,101,99,"4,685","4,612","£13,144,222.80","£981,803.81","£68,950.00","£177,873.28","£2,557,381.27","£976,776.45","£17,907,007.61","£323,120.40","£31,596.43","£354,716.83","£18,261,724.44","The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments. Updated return now includes ""Non-payroll Staff Total cost of consultants/consultancy figure"" and also the “ Non-payroll Staff Total non-payroll (CCL)"" staff costs (AN),  and ""Grand Total paybill/staffing (payroll and non-payroll)"" costs (AM) figures. "
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,35,33.25,18,16.76,14,12.95,9,9,1,1,4,4,81,77,,,,,,,,,0,0,81,77,"£166,814.00","£10,143.00","£2,131.00","£2,163.00","£29,744.00","£13,394.00","£224,389.00",£88.00,,£88.00,"£224,477.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,12,11.83,181,174.58,773,756.22,282,279.62,58,56.8,,,"1,306","1,279",99,98.06,86,84.61,,,,,185,182.67,"1,491","1,462","£4,044,883.06","£816,514.97","£36,320.00","£11,589.57","£822,281.54","£308,829.72","£6,040,418.86","£1,178,670.00",,"£1,178,670.00","£7,219,088.86",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,4,3,2,2,1,1,,,7,6,,,,,,,,,0,0,7,6,"£21,785.83",£647.67,,,"£2,652.51","£2,151.47","£27,237.48",,,£0.00,"£27,237.48",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,9,9,2,2,2,2,,,19,19,1,1,,,,,,,1,1,20,20,"£69,819.17",,,,"£11,654.05","£6,808.16","£88,281.38","£8,231.70",,"£8,231.70","£96,513.08",
FCO Services,Executive Agency,Foreign and Commonwealth Office,162,161.43,193,187.86,479,463.25,140,138.09,6,5.57,0,0,980,956,61,60.59,10,10,229,228.3,0,0,300,298.89,"1,280","1,255","£2,554,188.69","£380,748.62","£28,223.00","£316,070.85","£486,046.29","£247,340.56","£4,012,618.01","£2,350,201.15",,"£2,350,201.15","£6,362,819.16",
