Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,551,537.5,697,678.4,1554,1542.1,1156,1120.8,352,350.3,,,4310,4229.1,84,84,,,36,35.42,5,5,125,124.42,4435,4353.52,11590391.54,922562.76,34121.54,126814.48,2501547.6,941294.91,16116732.83,332970.9,243637.63,576608.53,16693341.36,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,29,25.61,21,19.4,15,13.94,7,7,1,1,6,6,79,72.95,1,1,,,,,,,1,1,80,73.95,156944,10610,0,6296,32867,12758,219475,2714,0,2714,222189,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,33,31.8,239,226.21,813,794.34,307,305.25,75,74,,,1467,1431.6,64,61.88,100,97.92,,,,,164,159.8,1631,1591.4,4491692.51,895389.63,2868,21406.3,993014.38,321591.91,6725962.73,698223.15,0,698223.15,7424185.88,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,7.5,7,2,2,1,1,,,10.5,10,,,,,,,,,0,0,10.5,10,50482.54,1051.03,0,0,3536.03,5801.41,60871.01,0,0,0,60871.01,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,7,7,8,8,5,5,2,2,,,22,22,3,3,,,,,,,3,3,25,25,76578.27,0,0,0,15088.08,7044.8,98711.15,12834.71,0,12834.71,111545.86,
FCO Services,Executive Agency,Foreign and Commonwealth Office,155,152.88,178,172.97,456,443.04,129,128.05,7,6.57,0,0,925,903.51,47,46.59,11,11,149,146.9,0,0,207,204.49,1132,1108,2393304.39,435306.96,12260,174344.68,512758.39,215191.43,3743165.85,1664768.17,0,1664768.17,5407934.02,
UK Trade and Investment (FCO),Non-Ministerial Department,Foreign and Commonwealth Office,3,3,2,2,77,77,74,74,26,26,,,182,182,,,,,,,,,0,0,182,182,706626.6,9943.11,800,0,153181.94,27601.25,898152.9,0,0,0,898152.9,The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
