Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Work & Pensions,Ministerial Department,Department for Work & Pensions,"39,932","34,000","34,363","30,304","8,428","8,029","2,095","2,031",208,206,.,.,"85,026","74,570",.,.,.,.,311,311,.,.,311,311,"85,337","74,881","£145,254,840","£2,679,154","£3,403,215","£1,265,478","£30,135,917","£13,175,532","£195,914,136","£3,963,784","£59,076","£4,022,860","£199,936,996",
Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,434,378,437,404,"1,429","1,343",440,415,26,26,.,.,"2,766","2,566",.,.,2,2,.,.,.,.,2,2,"2,768","2,568","£8,654,160","£142,602","£99,000","£40,702","£1,843,542","£765,284","£11,545,290","£33,659",£0,"£33,659","£11,578,949",
Independent Living Fund,Executive Non-Departmental Public Body,Department for Work and Pensions,1,1,7,6,3,3,1,1,2,2,.,.,14,13,1,1,.,.,.,.,.,.,1,1,15,14,"£46,932","£1,055",£181,£390,"£10,549","£3,148","£62,255","£5,638",£0,"£5,638","£67,893",The ILF is now closed but a small corporate closure team remains in place until 30th September 2015
National Employment Savings Trust Corporation,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,248,243,248,243,.,.,16,12,.,.,4,2,20,14,268,257,"£1,298,036","£1,681","£2,559",£0,"£92,159","£148,332","£1,542,766","£138,740","£33,669","£172,409","£1,715,174",
Disabled People's Employment Corporation GB Ltd,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,4,4,4,4,.,.,.,.,.,.,.,.,0,0,4,4,"£104,935",£0,£0,£0,£585,"£4,956","£110,476",£0,£0,£0,"£110,476",DPEC does not use Civil Service grades
The Pensions Advisory Service,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,39,35,39,35,5,5,3,3,.,.,.,.,8,8,47,43,"£127,278",£0,£0,£0,"£24,314","£11,491","£163,084","£48,137","£29,229","£77,366","£240,450",
The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,485,470,485,470,14,14,.,.,2,2,.,.,16,16,501,486,"£2,129,931","£1,433","£67,299","£9,246","£424,270","£204,402","£2,836,581","£145,646",£0,"£145,646","£2,982,227",
