Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff:
AO/AA:
Headcount","Payroll staff:
AO/AA:
Full-time equivalent","Payroll staff:
EO:
Headcount","Payroll staff:
EO:
Full-time equivalent","Payroll staff:
SEO/HEO:
Headcount","Payroll staff:
SEO/HEO:
Full-time equivalent","Payroll staff:
Grade 6/7:
Headcount","Payroll staff:
Grade 6/7:
Full-time equivalent","Payroll staff:
SCS:
Headcount","Payroll staff:
SCS:
Full-time equivalent","Payroll staff:
Other, unknown, unspecified:
Headcount","Payroll staff:
Other, unknown, unspecified:
Full-time equivalent","Payroll staff:
Total:
Headcount","Payroll staff:
Total:
Full-time equivalent","Non-payroll staff:
Admin and Clerical:
Headcount","Non-payroll staff:
Admin and Clerical:
Full-time equivalent","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Headcount","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Full-time equivalent","Non-payroll staff:
Other Contingent labour:
Headcount","Non-payroll staff:
Other Contingent labour:
Full-time equivalent","Non-payroll staff:
Total Contingent labour:
Headcount","Non-payroll staff:
Total Contingent labour:
Full-time equivalent","Non-payroll staff:
Consultancy:
Number of Contracts","Grand Total (workforce numbers):
Headcount","Grand Total (workforce numbers):
Full-time equivalent","Payroll staff costs:
Salary","Payroll staff costs:
Allowances","Payroll staff costs:
Non-consolidated performance payments","Payroll staff costs:
Overtime","Payroll staff costs:
Employer pension contributions","Payroll staff costs:
Employer national insurance contributions","Payroll staff costs:
Total paybill","Non-Payroll staff costs:
Contingent labour","Non-Payroll staff costs:
Consultancy","Non-Payroll staff costs:
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,May,Department For Transport,Ministerial Department,Department For Transport,31,26.87,217,211.19,1298,1269.96,1473,1436.99,222,214.54,0,0,3241,3159.55,0,0,17,17,0,0,17,17,0,3258,3176.55,"£16,147,358.83","£205,556.82","£132,898.89","£45,829.37","£4,612,592.23","£2,400,348.97","£23,544,585.11","£120,581.26","£2,980,936.19","£3,101,517.45","£26,646,102.56"
2026,May,Driver and Vehicle Licensing Agency,Executive Agency,Department For Transport,3855,3333.39,885,836.19,1068,1030.52,332,318.38,8,8,0,0,6148,5526.48,0,0,0,0,0,0,0,0,0,6148,5526.48,"£14,913,507.00","£482,080.20","£84,893.26","£197,977.30","£4,231,728.00","£1,992,250.00","£21,902,435.76",£0.00,"£5,990.00","£5,990.00","£21,908,425.76"
2026,May,Driver and Vehicle Standards Agency,Executive Agency,Department For Transport,1119,1044.93,2838,2599.46,1193,1158.55,201,196.35,11,10.8,0,0,5362,5010.09,4,4,11,11,0,0,15,15,0,5377,5025.09,"£16,306,407.00","£1,664,638.00","£45,870.00","£677,700.00","£4,072,781.00","£2,327,361.00","£25,094,757.00","£202,250.00",£240.00,"£202,490.00","£25,297,247.00"
2026,May,Maritime and Coastguard Agency,Executive Agency,Department For Transport,304,290.08,198,191.13,617,601.94,217,211.6,11,10.61,0,0,1347,1305.36,23,23,0,0,0,0,23,23,0,1370,1328.36,"£4,407,953.00","£543,020.80","£64,350.00","£95,995.20","£1,287,472.00","£687,420.10","£7,086,211.10","£224,634.70","£17,419.61","£242,054.31","£7,328,265.41"
2026,May,Vehicle Certification Agency,Executive Agency,Department For Transport,35,31.14,74,69.61,160,155.83,4,4,1,1,11,11,285,272.58,0,0,0,0,0,0,0,0,0,285,272.58,"£959,169.40","£12,838.43","£14,000.00","£19,847.92","£120,782.00","£249,630.90","£1,376,268.65","£59,345.76",£0.00,"£59,345.76","£1,435,614.41"
2026,May,British Transport Police Authority,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,12,11.41,12,11.41,0,0,0,0,0,0,0,0,0,12,11.41,"£68,838.10","£4,206.62",£0.00,£0.00,"£7,826.70","£9,029.37","£89,900.79",£0.00,£0.00,£0.00,"£89,900.79"
2026,May,High Speed 2,Executive Non-Departmental Public Body,Department For Transport,60,59.6,82,81.8,495,490.41,849,840.05,289,287.63,0,0,1775,1759.49,0,0,106,105.2,0,0,106,105.2,0,1881,1864.69,"£11,176,721.00",£0.00,£0.00,£0.00,"£1,231,156.00","£1,367,296.00","£13,775,173.00","£1,025,696.00",£0.00,"£1,025,696.00","£14,800,869.00"
2026,May,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department For Transport,19,4.8,19,17.25,76,75.4,15,14.5,3,3,82,76.73,214,191.68,13,6.79,0,0,0,0,13,6.79,0,227,198.47,"£805,915.50","£10,180.71",£0.00,"£46,361.97","£235,636.00","£120,078.30","£1,218,172.48","£38,882.48",£0.00,"£38,882.48","£1,257,054.96"
2026,May,Transport Focus,Executive Non-Departmental Public Body,Department For Transport,0,0,10,10,21,21,16,15.35,5,5,0,0,52,51.35,2,1.4,7,2.9,0,0,9,4.3,0,61,55.65,"£253,336.00",£909.00,"£1,050.00",£0.00,"£68,411.00","£33,261.00","£356,967.00","£66,219.00",£0.00,"£66,219.00","£423,186.00"
2026,May,Trinity House,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,320,311.88,320,311.88,10,5.53,0,0,0,0,10,5.53,0,330,317.41,"£1,265,556.00","£4,930.42",£0.00,"£50,168.29","£363,660.90","£181,288.20","£1,865,603.81","£25,222.39",£0.00,"£25,222.39","£1,890,826.20"
