Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2025,June,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Innovation &Technology (DSIT)",16,15.42,130,128.02,1116,1097.31,1812,1772.06,185,178.72,3,3,3262,3194.53,1,1,182,172.12,0,0,183,173.12,10,3445,3367.65,14625666,1218752,1950,39766,4293655,2185531,22365320,3883339,2534800,6418139,28783459
2025,June,UK Intellectual Property Office,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",109,100.34,477,450.2,640,612.77,470,440.61,17,17,0,0,1713,1620.92,94,94,26,26,0,0,120,120,4,1833,1740.92,6265628,238575,116227,90817,1856361,910663,9478271,733152,0,733152,10211423
2025,June,Met Office,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",80,78.64726,300,294.140512,1368,1288.813655,724,680.65624,10,10,0,0,2482,2352.257667,0,0,0,0,0,0,0,0,0,2482,2352.257667,8597020,554605,558293,0,2436902,1290806,13437626,0,1364735,1364735,14802361
2025,June,UK Space Agency,Executive Agency,"Department for Science, Innovation &Technology (DSIT)",1,1,7,7,135,143.64,154,151,11,10.6,0,0,308,313.24,1,1,9,9,0,0,10,10,2,318,323.24,1370060.26,43035.05,1650,0,402081.57,192164.01,2008990.89,163056.5,398968.66,562025.16,2571016.05
2025,June,UKRI,Executive Non-Departmental Public Body,"Department for Science, Innovation &Technology (DSIT)",542,510.51,1075,1030.81,4509,4367.15,1195,1160.43,246,238.01,242,236.58,7809,7543.49,1,1,668,141.73,4,0,673,142.73,0,8482,7686.22,32679280.18,1007675.41,63479,242759.35,25341393.75,4545378.638,63879966.32,1560381.25,86073.66,1646454.91,65526421.23
2025,June,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Innovation &Technology (DSIT)",1,1,12,12,114,112.38,124,122.07,10,9.8,0,0,261,257.25,0,0,14,11.81,0,0,14,11.81,0,275,269.06,9315.524,99483,0,0,386530.61,194222.07,689551.204,0,522758.12,522758.12,1212309.324
2025,June,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Innovation &Technology (DSIT)",22,18.8,191,177.2268,542,514.0202,286,276.2388,32,31.6649,11,1.15,1084,1019.1007,2,2,1,1,3,3,6,6,0,1090,1025.1007,4163318.01,18473.42,0,2660.49,1185798.08,567554.13,5937804.13,80703,0,80703,6018507.13
