Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2026,February,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,159.00","7,727.23","5,386.00","5,232.14","12,000.00","11,702.10","3,480.00","3,414.08",416,406.26,"6,982.00","6,648.41","36,423","35,130",0,0,0,0,0,0,0,0,0,"36,423","35,130","£159,436,004.74",£0.00,£0.00,"£5,523,697.68","£42,368,990.54","£20,475,944.36","£227,804,637.32","£16,725,402.15","£49,761,809.77","£66,487,212","£294,291,849"
2026,February,Defence Equipment and Support,Executive Agency,Ministry of Defence,897,834.65,931,880.65,"6,063.00","5,812.41","1,985.00","1,901.92",106,103.19,463,462.8,"10,445","9,996",0,0,0,0,0,0,0,0,0,"10,445","9,996","£39,915,334.47",£0.00,£0.00,"£306,875.79","£11,364,435.49","£5,341,447.34","£56,928,093.09","£6,719,112.87","£1,263,367.27","£7,982,480","£64,910,573"
2026,February,Submarine Delivery Agency,Executive Agency,Ministry of Defence,83,75.32,154,147.37,"1,359.00","1,317.96",616,595.03,43,40.99,278,277.65,"2,533","2,454",0,0,0,0,0,0,0,0,0,"2,533","2,454","£16,516,391.59",£0.00,£0.00,"£469,366.33","£3,208,154.61","£2,015,058.50","£22,208,971.03","£3,029,409.02","£399,303.68","£3,428,713","£25,637,684"
2026,February,Royal Fleet Auxiliary,Ministerial Department,Ministry of Defence,155,155,155,154.32,148,147.32,34,33.66,2,2,"1,165.00","1,161.94","1,659","1,654",0,0,0,0,8,8,8,8,0,"1,667","1,662","£6,030,286.76","£39,145.73",£0.00,£0.00,"£1,857,439.82","£808,788.70","£8,735,661.01",£0.00,£0.00,£0,"£8,735,661"
2026,February,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,16,14.77,220,211.35,"2,171.00","2,100.52","2,355.00","2,240.91",5,5,38,37.22,"4,805","4,610",0,0,93,89.4,0,0,93,89,0,"4,898","4,699","£19,494,689.78","£472,961.26","£187,725.00","£481,786.18","£5,623,138.59","£2,760,170.47","£29,020,471.28","£1,238,571.29",£0.00,"£1,238,571","£30,259,043"
2026,February,UK Hydrographic Office,Executive Agency,Ministry of Defence,51,46.24,254,235.6,534,514.24,119,116.38,6,6,0,0,964,918,6,5.61,87,85.73,0,0,93,91,0,"1,057","1,010","£3,286,826.25","£88,007.37",£700.00,"£54,590.34","£956,457.62","£451,951.10","£4,838,532.68","£1,194,845.00",£0.00,"£1,194,845","£6,033,378"
