Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff:
AO/AA:
Headcount","Payroll staff:
AO/AA:
Full-time equivalent","Payroll staff:
EO:
Headcount","Payroll staff:
EO:
Full-time equivalent","Payroll staff:
SEO/HEO:
Headcount","Payroll staff:
SEO/HEO:
Full-time equivalent","Payroll staff:
Grade 6/7:
Headcount","Payroll staff:
Grade 6/7:
Full-time equivalent","Payroll staff:
SCS:
Headcount","Payroll staff:
SCS:
Full-time equivalent","Payroll staff:
Other, unknown, unspecified:
Headcount","Payroll staff:
Other, unknown, unspecified:
Full-time equivalent","Payroll staff:
Total:
Headcount","Payroll staff:
Total:
Full-time equivalent","Non-payroll staff:
Admin and Clerical:
Headcount","Non-payroll staff:
Admin and Clerical:
Full-time equivalent","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Headcount","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Full-time equivalent","Non-payroll staff:
Other Contingent labour:
Headcount","Non-payroll staff:
Other Contingent labour:
Full-time equivalent","Non-payroll staff:
Total Contingent labour:
Headcount","Non-payroll staff:
Total Contingent labour:
Full-time equivalent","Non-payroll staff:
Consultancy:
Number of Contracts","Grand Total (workforce numbers):
Headcount","Grand Total (workforce numbers):
Full-time equivalent","Payroll staff costs:
Salary","Payroll staff costs:
Allowances","Payroll staff costs:
Non-consolidated performance payments","Payroll staff costs:
Overtime","Payroll staff costs:
Employer pension contributions","Payroll staff costs:
Employer national insurance contributions","Payroll staff costs:
Total paybill","Non-Payroll staff costs:
Contingent labour","Non-Payroll staff costs:
Consultancy","Non-Payroll staff costs:
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,April,Department For Transport,Ministerial Department,Department For Transport,32,27.87,216,210.26,1301,1273.54,1466,1430.75,222,214.04,0,0,3237,3156.46,0,0,16,16,0,0,16,16,0,3253,3172.46,"£16,147,358.83","£205,556.82","£132,898.89","£45,829.37","£4,612,592.23","£2,400,348.97","£23,544,585.11","£154,984.02","£2,237,909.43","£2,392,893.45","£25,937,478.56"
2026,April,Driver and Vehicle Licensing Agency,Executive Agency,Department For Transport,3874,3354.353784,884,835.0362162,1063,1025.826757,331,317.3756757,8,8,0,0,6160,5540.592432,0,0,0,0,0,0,0,0,0,6160,5540.592432,"£14,812,043.31","£480,338.76","£89,648.97","£189,904.20","£4,239,396.74","£1,991,519.93","£21,802,851.91",£0.00,"£2,550.00","£2,550.00","£21,805,401.91"
2026,April,Driver and Vehicle Standards Agency,Executive Agency,Department For Transport,0,1141,0,2830,0,1191,0,200,0,11,0,0,0,5373,0,4,0,12,0,0,0,16,0,0,5389,"£16,110,237.00","£1,076,067.00","£8,774.00","£722,043.00","£4,067,417.00","£2,223,279.00","£24,207,817.00","£148,957.00",-£240.00,"£148,717.00","£24,356,534.00"
2026,April,Maritime and Coastguard Agency,Executive Agency,Department For Transport,300,285.93,196,189.21,615,599.78,214,208.6,11,10.61,0,0,1336,1294.13,27,27,0,0,0,0,27,27,0,1363,1321.13,"£4,359,148.52","£612,465.27","£116,650.00","£119,609.64","£1,273,960.38","£708,069.52","£7,189,903.33","£196,599.00","£30,305.00","£226,904.00","£7,416,807.33"
2026,April,Vehicle Certification Agency,Executive Agency,Department For Transport,36,32.14,73,68.51,162,157.57,4,4,1,1,20,20,296,283.22,0,0,0,0,0,0,0,0,0,296,283.22,"£944,006.39","£11,843.76","£1,000.00","£13,597.00","£123,118.43","£245,687.45","£1,339,253.03","£54,473.09",£0.00,"£54,473.09","£1,393,726.12"
2026,April,British Transport Police Authority,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,12,11.41,12,11.41,0,0,0,0,0,0,0,0,0,12,11.41,"£60,710.89","£3,755.93",£0.00,£0.00,"£6,988.12","£8,097.56","£79,552.50",£0.00,£0.00,£0.00,"£79,552.50"
2026,April,High Speed 2,Executive Non-Departmental Public Body,Department For Transport,65,64.18,85,84.8,496,491.92,855,845.75,288,286.63,0,0,1789,1773.28,0,0,106,105.2,0,0,106,105.2,0,1895,1878.48,"£11,093,713.00",£0.00,£0.00,£0.00,"£1,232,827.68","£1,373,605.64","£13,700,146.32","£1,418,050.60",£0.00,"£1,418,050.60","£15,118,196.92"
2026,April,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department For Transport,20,4.94,19,17.25,76,75.4,15,14.5,3,3,82,76.73,215,191.82,15,7.3,0,0,0,0,15,7.3,0,230,199.12,"£804,848.46","£11,006.21",£0.00,"£38,518.94","£236,304.33","£118,443.20","£1,209,121.14","£15,712.13",£0.00,"£15,712.13","£1,224,833.27"
2026,April,Transport Focus,Executive Non-Departmental Public Body,Department For Transport,0,0,10,10,20,20,16,15.35,5,5,0,0,51,50.35,2,1.4,7,2.9,0,0,9,4.3,0,60,54.65,"£249,706.00",£845.00,£475.00,£0.00,"£67,888.00","£33,668.00","£352,582.00","£26,685.00",£0.00,"£26,685.00","£379,267.00"
2026,April,Trinity House,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,320,311.53,320,311.53,6,3.81,0,0,0,0,6,3.81,0,326,315.34,"£1,697,134.83","£8,637.98",£0.00,"£56,080.19","£488,943.89","£248,889.31","£2,499,686.20","£27,414.97",£0.00,"£27,414.97","£2,527,101.17"
