Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff:
AO/AA:
Headcount","Payroll staff:
AO/AA:
Full-time equivalent","Payroll staff:
EO:
Headcount","Payroll staff:
EO:
Full-time equivalent","Payroll staff:
SEO/HEO:
Headcount","Payroll staff:
SEO/HEO:
Full-time equivalent","Payroll staff:
Grade 6/7:
Headcount","Payroll staff:
Grade 6/7:
Full-time equivalent","Payroll staff:
SCS:
Headcount","Payroll staff:
SCS:
Full-time equivalent","Payroll staff:
Other, unknown, unspecified:
Headcount","Payroll staff:
Other, unknown, unspecified:
Full-time equivalent","Payroll staff:
Total:
Headcount","Payroll staff:
Total:
Full-time equivalent","Non-payroll staff:
Admin and Clerical:
Headcount","Non-payroll staff:
Admin and Clerical:
Full-time equivalent","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Headcount","Non-payroll staff:
Interim Managers & Specialist Contractors & Medical:
Full-time equivalent","Non-payroll staff:
Other Contingent labour:
Headcount","Non-payroll staff:
Other Contingent labour:
Full-time equivalent","Non-payroll staff:
Total Contingent labour:
Headcount","Non-payroll staff:
Total Contingent labour:
Full-time equivalent","Non-payroll staff:
Consultancy:
Number of Contracts","Grand Total (workforce numbers):
Headcount","Grand Total (workforce numbers):
Full-time equivalent","Payroll staff costs:
Salary","Payroll staff costs:
Allowances","Payroll staff costs:
Non-consolidated performance payments","Payroll staff costs:
Overtime","Payroll staff costs:
Employer pension contributions","Payroll staff costs:
Employer national insurance contributions","Payroll staff costs:
Total paybill","Non-Payroll staff costs:
Contingent labour","Non-Payroll staff costs:
Consultancy","Non-Payroll staff costs:
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,June,Department For Transport,Ministerial Department,Department For Transport,36,31.87,217,211.03,1296,1267.95,1478,1442.47,227,219.51,0,0,3254,3172.83,0,0,20,20,0,0,20,20,0,3274,3192.83,"œ16,007,095.54","œ511,353.62","œ426,418.76","œ52,475.42","œ4,622,423.10","œ2,364,263.17","œ23,984,029.61","œ129,353.02","œ2,154,630.60","œ2,283,983.62","œ26,268,013.23"
2026,June,Driver and Vehicle Licensing Agency,Executive Agency,Department For Transport,3910,3390.79,872,823.42,1079,1040.93,335,321.74,8,8,0,0,6204,5584.88,0,0,0,0,0,0,0,0,0,6204,5584.88,"œ14,808,766.30","œ480,811.89","œ267,930.00","œ196,451.74","œ4,306,517.56","œ2,050,043.45","œ22,110,520.94",œ0.00,"-œ2,894.65","-œ2,894.65","œ22,107,626.29"
2026,June,Driver and Vehicle Standards Agency,Executive Agency,Department For Transport,1122,1049.26,2856,2616.49,1206,1172.37,200,195.27,12,11.8,0,0,5396,5045.19,2,2,10,10,0,0,12,12,0,5408,5057.19,"œ11,584,460.76","œ4,845,155.00","œ80,432.95","œ834,163.35","œ3,943,613.22","œ2,302,711.02","œ23,590,536.30","œ218,404.39",œ0.00,"œ218,404.39","œ23,808,940.69"
2026,June,Maritime and Coastguard Agency,Executive Agency,Department For Transport,298,284.48,197,190.13,626,610.94,216,210.6,11,10.61,0,0,1348,1306.76,23,23,0,0,0,0,23,23,0,1371,1329.76,"œ4,485,646.53","œ538,549.27","œ54,450.00","œ111,412.44","œ1,291,834.75","œ707,564.62","œ7,189,457.61","œ231,033.00","œ35,094.00","œ266,127.00","œ7,455,584.61"
2026,June,Vehicle Certification Agency,Executive Agency,Department For Transport,35,30.54,75,70.61,162,157.93,5,4.6,1,1,8,8,286,272.68,0,0,0,0,0,0,0,0,0,286,272.68,"œ958,673.00","œ47,263.00","œ2,500.00","œ16,029.00","œ250,386.00","œ125,919.00","œ1,400,770.00","œ71,345.00",œ0.00,"œ71,345.00","œ1,472,115.00"
2026,June,British Transport Police Authority,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,12,11.41,12,11.41,0,0,0,0,0,0,0,0,0,12,11.41,"œ69,176.89","œ4,228.13",œ0.00,œ0.00,"œ7,866.21","œ9,092.27","œ90,363.50",œ0.00,œ0.00,œ0.00,"œ90,363.50"
2026,June,High Speed 2,Executive Non-Departmental Public Body,Department For Transport,56,55.6,85,84.8,498,493.41,857,848.55,286,284.63,0,0,1782,1766.99,0,0,104,103.2,0,0,104,103.2,0,1886,1870.19,"œ11,125,776.00",œ0.00,œ0.00,œ0.00,"œ1,221,110.67","œ1,421,722.70","œ13,768,609.37","œ800,181.35",œ0.00,"œ800,181.35","œ14,568,790.72"
2026,June,Northern Lighthouse Board,Executive Non-Departmental Public Body,Department For Transport,18,3.8,19,17.25,77,76.4,15,14.31,3,3,80,74.73,212,189.49,11,5.76,0,0,0,0,11,5.76,0,223,195.25,"œ918,244.76","œ11,769.52","œ37,937.00","œ67,935.72","œ268,095.20","œ147,596.51","œ1,451,578.71","œ49,511.53",œ0.00,"œ49,511.53","œ1,501,090.24"
2026,June,Transport Focus,Executive Non-Departmental Public Body,Department For Transport,0,0,10,10,20,20,16,15.35,5,5,0,0,51,50.35,3,2.4,7,2.9,0,0,10,5.3,0,61,55.65,"œ248,409.00",œ845.00,œ302.00,œ0.00,"œ67,239.00","œ32,429.00","œ349,224.00","œ57,039.00",œ0.00,"œ57,039.00","œ406,263.00"
2026,June,Trinity House,Executive Non-Departmental Public Body,Department For Transport,0,0,0,0,0,0,0,0,0,0,318,309.55,318,309.55,8,4.71,0,0,0,0,8,4.71,0,326,314.26,"œ1,238,851.56","œ6,402.15","œ546,566.00","œ37,271.29","œ496,170.47","œ258,867.38","œ2,584,128.85","œ23,974.16",œ0.00,"œ23,974.16","œ2,608,103.01"
2026,June,Active Travel England,Executive Non-Departmental Public Body,Department For Transport,0,0,5,5,50,48.4,48,46.75945946,4,3.8,0,0,107,103.9594595,0,0,1,1,0,0,1,1,0,108,104.9594595,"œ471,962.68","œ17,473.02","œ48,189.57",œ0.00,"œ134,378.00","œ75,963.04","œ747,966.31","œ11,895.90","œ146,926.06","œ158,821.96","œ906,788.27"
