Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,677,661,727,716,1608,1595,1203,1177,402,399,0,0,"4,617","4,548",38,38,,,37,36,6,6,81,80,"4,698","4,628","£12,698,265.16","£959,515.27","-£11,191.51","£98,702.43","£2,571,020.03","£977,285.32","£17,304,788.21","£367,537.94","£246,164.96","£613,702.90","£17,918,491.11",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,35,33.02,17,15.41,13,11.95,9,9,1,1,4,4,79,74,,,,,,,,,0,0,79,74,"£162,941.00","£10,648.00",£0.00,"£1,682.00","£29,286.00","£12,784.00","£217,341.00",,,£0.00,"£217,341.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,14,13.6,166,158.71,762,744.98,285,282.26,57,55.87,,,"1,284","1,255",111,109.24,75,72.69,,,,,186,181.93,"1,470","1,437","£3,994,098.51","£874,145.23","£1,400.00","£18,732.91","£809,607.11","£306,565.27","£6,004,549.03",,,£0.00,"£6,004,549.03",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,3,2.5,2,2,1,1,,,6,6,,,,,,,,,0,0,6,6,"£21,077.50",£647.67,,,"£2,871.84","£2,076.16","£26,673.17",,,£0.00,"£26,673.17",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,9,9,3,3,1,1,,,19,19,,,,,,,,,0,0,19,19,"£67,505.31",,,,"£11,070.65","£6,458.37","£85,034.33",,,£0.00,"£85,034.33",
FCO Services,Executive Agency,Foreign and Commonwealth Office,153,150.72,198,193.63,465,448.87,135,133.22,10,9.8,0,0,961,936,67,67,13,13,257,257,0,0,337,337,"1,298","1,273","£2,454,147.41","£420,471.09","£14,937.00","£225,999.63","£463,259.01","£228,232.60","£3,807,046.74","£2,764,356.25",,"£2,764,356.25","£6,571,402.99","No contingent labour costs available, Mar costs used as indicative value"
