Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Cabinet Office,Ministerial Department,Cabinet Office,164,159.18,354,343.63,516,506.08,761,746.46,242,235.70,139,136.72,"2,176","2,128",2,2,204,204,9,9,6,5.6,221,220.6,"2,397","2,348","£7,703,627.62","£396,223.86","£1,106,225.00","£74,956.34","£1,750,793.18","£908,163.68","£11,939,989.68","£1,896,325.00","£925,262.00","£2,821,587.00","£14,761,576.68",
Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,3,2.56,7,7.00,3,2.80,5,5.00,1,1.00,0,0.00,19,18,0,0,0,0,0,0,0,0,0,0,19,18,"£50,703.35",£730.73,"£10,890.00",£0.00,"£10,599.05","£5,780.69","£78,703.82",£0.00,£0.00,£0.00,"£78,703.82",
Crown Commercial Services,Executive Agency,Cabinet Office,42,40.74,112,109.29,326,320.22,179,177.40,51,50.73,0,0.00,710,698,4,4,52,52,0,0,0,0,56,56,766,754,"£2,531,477.35","£6,363.67",£0.00,£0.00,"£523,014.06","£241,601.32","£3,302,456.40","£537,250.33","£70,855.00","£608,105.33","£3,910,561.73",
Big Lottery Fund,Executive Non-Departmental Public Body,Cabinet Office,104,99.00,463,427.00,244,229.00,66,64.00,15,15.00,0,0.00,892,834,41,41,0,0,5,0.5,0,0,46,41.5,938,876,"£1,934,452.02","£29,244.20",£763.36,"£7,857.24","£389,863.68","£146,370.73","£2,508,551.23","£98,169.58",£0.00,"£98,169.58","£2,606,720.81",
