Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,November,Ministry of Defence,Ministerial Department,Ministry of Defence,"9,145","8,673","6,181","6,016","13,085","12,770","3,770","3,706",393,385,"7,973","7,638","40,547","39,188",29,29,272,270,910,910,"1,211","1,208",0.00,"41,758","40,396","£191,207,747",£0,£0,"£7,122,551","£43,332,167","£20,167,574","£261,830,039","£8,538,725","£26,088,945","£34,627,670","£296,457,709"
2023,November,Defence Equipment and Support,Executive Agency,Ministry of Defence,"1,041",965,712,679,"6,615","6,364","2,033","1,965",118,114,705,705,"11,224","10,792",0,0,1,1,44,44,45,45,0.00,"11,269","10,837","£38,043,057",£0,£0,"£701,814","£10,093,261","£3,989,842","£52,827,973","£10,189,794","£730,962","£10,920,757","£63,748,730"
2023,November,Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,90,84,242,220,93,92,15,15,1,1,0,0,441,411,3,3,0,0,10,10,13,13,0.00,454,424,"£941,011","£37,492","£2,000","£19,128","£263,152","£88,866","£1,351,649","£51,649",£0,"£51,649","£1,403,297"
2023,November,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,100,78,352,338,"2,482","2,397","2,380","2,218",47,41,0,0,"5,361","5,072",0,0,196,187,0,0,196,187,0.00,"5,557","5,259","£19,125,883","£333,240","£857,156","£805,772","£5,203,373","£2,326,805","£28,652,229","£2,384,257",£0,"£2,384,257","£31,036,486"
2023,November,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,195,82,97,84,50,48,0,0,3,3,0,0,345,217,0,0,0,0,0,0,0,0,0.00,345,217,"£606,643",£0,£0,£0,"£35,719","£46,859","£689,221",£0,"£2,542","£2,542","£691,763"
2023,November,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,37,27,32,31,26,25,6,6,1,1,0,0,102,90,0,0,0,0,0,0,0,0,0.00,102,90,"£294,762",£0,£0,£0,"£30,507","£29,835","£355,104",£0,£0,£0,"£355,104"
2023,November,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,83,66,71,67,34,33,14,14,4,4,0,0,206,184,0,0,0,0,0,0,0,0,0.00,206,184,"£491,843",£0,£0,"£1,417","£29,481","£44,142","£566,883",£0,£914,£914,"£567,797"
2023,November,UK Hydrographic Office,Executive Agency,Ministry of Defence,76,73,268,251,526,503,122,120,6,6,0,0,998,952,10,10,0,0,87,86,97,95,0.00,"1,095","1,048","£3,101,028","£74,544","£5,150","£48,169","£849,972","£339,126","£4,417,988","£987,236",£0,"£987,236","£5,405,224"
