Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10162,9710.383784,5510,5380.731622,8155,7991.218108,1348,1327.334595,175,172.6675676,12067,11698.92189,37417,36281.25757,83,80.88,236,235.64,173,172.3513514,38,37.02702703,530,525.8983784,37947,36807.15595,"£91,928,000.00",£0.00,£0.00,"£3,501,000.00","£17,296,000.00","£7,041,000.00",119766000,"£4,363,000.00","£2,073,000.00","£6,436,000","£126,202,000",
Defence Equipment and Support,Ministerial Department,Ministry of Defence,757,712.5189189,1379,1338.051351,5051,4938.031081,1114,1104.150811,83,81.81243243,1087,1081.25,9471,9255.814595,41,41,152,152,7,7,0,0,200,200,9671,9455.814595,"£27,021,000.00",£0.00,£0.00,"£683,000.00","£5,463,000.00","£2,154,000.00",35321000,£0.00,"£3,044,000.00","£3,044,000","£38,365,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,206,202.6,226,216.5,1807,1733.45,1490,1417.07,38,35.24,0,0,3767,3604.86,1,1,0,0,161,152.4,0,0,162,153.4,3929,3758.26,"£11,028,744.71","£108,703.72","£17,600.00","£385,945.60","£2,352,954.81","£979,776.28","£14,873,725",£0.00,£0.00,£0,"£14,873,725",31/08/2015
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,136,133.21,314,296.65,427,412.88,64,63.76,3,3,0,0,944,909.5,19,19,0,0,54,53.2,0,0,73,72.2,1017,981.7,"£2,336,999","£58,091","£59,892","£60,473","£498,412","£194,756","£3,208,622",£0.00,£0.00,£0,"£3,208,622",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,0,0,0,0,0,0,177,164,177,164,1,1,0,0,0,0,0,0,1,1,178,165,376838,6817,710,20361,19996,35565,460287,1015,0,"£1,015","£461,302",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,3,3,1,1,32,31.28,39,38.28,0,0,0,0,0,0,1,0.4,1,0.4,40,38.68,"£112,869.86","£8,469.99",£0.00,£0.00,"£25,699.20","£8,986.88","£156,026","£4,200.00",£0.00,"£4,200","£160,226",
National Museum of the Royal Navy,OTHER,Ministry of Defence,148,55.19,47,43.63,25,25,1,1,4,4,0,0,225,128.82,0,0,0,0,0,0,0,0,0,0,225,128.82,"£327,755.00",£0.00,£0.00,£0.00,"£66,271.00","£25,515.00",419541,"£3,632.00","£4,340.00","£7,972","£427,513",
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,76,73.39,310,301.51,37,37,12,12,1,1,0,0,436,424.9,6,6,0,0,0,0,0,0,6,6,442,430.9,"£953,192.00","£22,814.00",£0.00,"£17,634.00","£203,568.00","£71,147.00",1268355,"£18,444.81",£0.00,"£18,445","£1,286,800",
