Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"11,448","10,934","7,100","6,932","12,764","12,523","2,306","2,276",232,228,"14,300","13,881","48,150","46,773","2,027","1,934",862,856,214,213,12,12,"3,115","3,014","51,265","49,788","£115,439,000",£0,£0,"£6,592,000","£20,873,000","£9,502,000","£152,406,000","£9,717,000","£2,225,000","£11,942,000","£164,348,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,209,204,252,240,"1,862","1,795","1,454","1,389",35,32,0,0,"3,812","3,660",2,2,0,0,181,173,0,0,183,175,"3,995","3,835","£10,928,566","£100,631",£0,"£358,822","£2,160,674","£974,062","£14,522,754","£1,416,837",£0,"£1,416,837","£15,939,591",
Defence Support Group,Executive Agency,Ministry of Defence,"1,562","1,537",547,537.87,275,271.24,50,49.43,4,4,0,0,"2,438","2,400",291,290,5,5,0,0,0,0,296,295,"2,734","2,694","£5,146,893","£378,280",£0,"£196,100","£928,960","£413,182","£7,063,416","£623,091",£0,"£623,091","£7,686,506",
UK Hydrographic Office,Executive Agency,Ministry of Defence,161,156,322,305,426,410,69,69,4,4,0,0,982,944,25,25,0,0,68,66,0,0,93,91,"1,075","1,035","£2,443,733","£65,786","£2,500","£66,597","£481,559","£198,756","£3,258,931","£494,942",£0,"£494,942","£3,753,873",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,190,177,0,0,0,0,0,0,0,0,0,0,190,177,0,0,0,0,0,0,0,0,0,0,190,177,"£370,386","£7,167",£0,"£12,926","£18,781","£34,753","£444,013",£0,£0,£0,"£444,013",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,46,45,54,53,0,0,0,0,0,0,0,0,0,0,54,53,"£149,700","£11,661",£0,£0,"£31,767","£13,237","£206,365",£0,£0,£0,"£206,365",
National Museum of the Royal Navy,OTHER,Ministry of Defence,29,26,19,18,10,10,6,6,1,1,0,0,65,60,0,0,0,0,0,0,0,0,0,0,65,60,"£161,312",£236,"£12,500",£39,"£12,351","£17,645","£204,083",£0,£0,£0,"£204,083","3 employees received one-off bonus payments; 3 new employees - 2 FT, 1 PT."
