Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,575,561,717,699,1491,1479,1154,1119,352,351,,,"4,289","4,209",74,74,,,32,31,6,6,112,111,"4,401","4,320","£12,758,848.88","£928,700.12","£33,570.00","-£10,856.99","£2,533,330.84","£988,581.97","£17,232,174.82","£520,525.27","£42,630.32","£563,155.59","£17,795,330.41",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,32,29.47,18,16.76,14,11.75,9,9,1,1,5,5,79,73,,,,,,,,,0,0,79,73,"£156,299.00","£12,271.00","£1,500.00","£8,011.00","£33,202.00","£13,235.00","£224,518.00","£2,294.00",,"£2,294.00","£226,812.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,23,21.11,224,209.27,766,750.27,294,292.12,72,71.2,,,"1,379","1,344",67,66.06,89,87.61,,,,,156,153.67,"1,535","1,498","£4,214,230.63","£810,363.01",£0.00,"£34,208.50","£923,605.38","£303,200.51","£6,285,608.03","£812,218.33",,"£812,218.33","£7,097,826.36",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,5.825,5.825,2,2,1,1,,,9,9,,,,,,,,,0,0,9,9,"£28,362.62","£1,024.33",,,"£2,226.41","£2,851.04","£34,464.40",,,£0.00,"£34,464.40",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,5,5,9,9,4,4,2,2,,,20,20,,,,,,,,,0,0,20,20,"£104,135.64",,,,"£13,669.04","£10,150.54","£127,955.22",,,£0.00,"£127,955.22",
FCO Services,Executive Agency,Foreign and Commonwealth Office,164,161.92,177,171.81,446,432.46,129,128.4,6,5.57,0,0,922,900,50,49.59,10,10,180,178.2,0,0,240,237.79,"1,162","1,138","£2,441,819.37","£432,652.07","£1,173,351.00","£200,734.58","£522,951.24","£351,564.56","£5,123,072.82","£1,992,483.95",£0.00,"£1,992,483.95","£7,115,556.77",
FCO (UKTI),Non-Ministerial Department,Foreign and Commonwealth Office,3,3,4,4,83,83,77,77,27,27,,,194,194,,,,,,,,,0,0,194,194,"£733,269.91","£13,408.47",£600.00,£0.00,"£160,206.73","£31,095.63","£938,580.74",,,£0.00,"£938,580.74",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
