Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,September,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,621","8,166","5,907","5,743","13,160","12,840","3,866","3,793",417,410,"7,647","7,308","39,618","38,260",32,32,225,223,822,822,"1,079","1,076",0.00,"40,697","39,336","£160,730,952",£0,£0,"£6,312,593","£43,991,140","£16,876,289","£227,910,975","£14,659,652","£25,054,763","£39,714,415","£267,625,390"
2024,September,Defence Equipment and Support,Executive Agency,Ministry of Defence,"1,027",953,936,885,"6,619","6,369","2,063","1,987",107,104,698,698,"11,450","10,996",0,0,3,3,52,52,55,55,0.00,"11,505","11,051","£45,850,835",£0,£0,"£604,927","£10,853,873","£3,870,748","£61,180,383","£7,085,545","£1,235,863","£8,321,408","£69,501,791"
2024,September,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,65,63,305,294,"2,366","2,296","2,342","2,242",4,4,42,41,"5,124","4,939",0,0,149,143,0,0,149,143,0.00,"5,273","5,082","£19,681,226","£481,457","£129,570","£375,440","£5,635,056","£2,271,023","£28,573,771","£2,248,879",£0,"£2,248,879","£30,822,651"
2024,September,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,207,86,95,88,45,44,0,0,2,2,0,0,349,219,0,0,0,0,0,0,0,0,0.00,349,219,"£610,633",£0,£0,£0,"£45,235","£47,727","£703,595",£0,£625,£625,"£704,220"
2024,September,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,43,32,27,25,28,27,7,7,1,1,0,0,106,92,0,0,0,0,0,0,0,0,0.00,106,92,"£295,217.06",£0.00,£0.00,£0.00,"£30,725.53","£29,495.87","£355,438",£0.00,£0.00,£0,"£355,438"
2024,September,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,75,59,75,70,33,32,13,13,4,4,0,0,200,179,0,0,0,0,0,0,0,0,0.00,200,179,"£485,192","£2,450",£0,"£2,934","£27,168","£46,745","£564,489",£0,"£1,110","£1,110","£565,599"
2024,September,UK Hydrographic Office,Executive Agency,Ministry of Defence,56,54,275,258,532,510,123,121,5,5,0,0,991,948,14,14,89,86,0,0,103,100,0.00,"1,094","1,048","£3,110,925","£81,168","£1,000","£53,092","£902,350","£341,102","£4,489,638","£1,208,637",£0,"£1,208,637","£5,698,275"
