Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"11,478","10,962","7,096","6,929","12,823","12,580","2,334","2,303",236,232,"14,349","13,927","48,316","46,932",,, , ,206,205,42,42,248,247,"48,564","47,179","£115,508,000",£0,£0,"£4,936,000","£20,784,000","£9,424,000","£150,652,000","£10,768,000","£7,959,000","£18,727,000","£169,379,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,246,242,251,240,"1,860","1,791","1,455","1,389",35,31,0,0,"3,847","3,694",2,2,0,0,184,176,0,0,186,178,"4,033","3,872","£10,955,091","£97,037",£0,"£347,208","£980,426","£980,426","£13,360,187","£1,187,190",£0,"£1,187,190","£14,547,377",30/06/2014
Defence Support Group,Executive Agency,Ministry of Defence,"1,553","1,528",552,542,276,272,50,49,4,4,0,0,"2,435","2,395",281,280,3,3,0,0,0,0,284,283,"2,719","2,678","£4,852,710","£283,405",£0,"£281,927","£934,040","£412,504","£6,764,586","£722,990",,"£722,990","£7,487,576",
UK Hydrographic Office,Executive Agency,Ministry of Defence,170,165,322,304,427,408,69,68,4,4,0,0,992,949,22,22,0,0,76,74,0,0,98,96,"1,090","1,046","£2,449,307","£65,911","£1,900","£76,774","£485,583","£202,428","£3,281,903","£628,223",£0,"£628,223","£3,910,126",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,190,177,0,0,0,0,0,0,0,0,0,0,190,177,0,0,0,0,0,0,0,0,0,0,190,177,"£367,647","£5,130","£6,982","£16,751","£18,371","£35,438","£450,319",£0,£0,£0,"£450,319",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,48,46,56,54,0,0,0,0,0,0,0,0,0,0,56,54,"£149,495","£11,634",£0,£0,"£31,567","£13,201","£205,897",£0,£0,£0,"£205,897",
National Museum of the Royal Navy,OTHER,Ministry of Defence,28,25,19,17.5,10,10,6,6,1,1,0,0,64,60,0,0,0,0,0,0,0,0,0,0,64,60,"£158,944",£298,"£1,453",£810,"£12,517","£15,941","£189,963",£0,£0,£0,"£189,963",
