Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Work & Pensions,Ministerial Department,Department for Work & Pensions,"43,516","36,929","36,029","31,773","8,857","8,439","1,966","1,910",206,204,3,3,"90,577","79,257",,,,,119,119,,,119,119,"90,696","79,376","£157,643,813","£2,117,099","£424,975","£2,752,423","£28,348,580","£10,009,520","£201,296,409","£2,027,874","£3,602,000","£5,629,874","£206,926,283",
Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,441,389,436,405,"1,410","1,326",440,413,26,26,.,.,"2,753","2,559",.,.,.,.,.,.,.,.,0,0,"2,753","2,559","£8,596,273","£125,680",£0,"£29,060","£1,713,575","£756,541","£11,221,130",£0,"£2,385","£2,385","£11,223,515",
Independent Living Fund,Executive Non-Departmental Public Body,Department for Work and Pensions,74,63,27,24,16,14,5,5,2,2,.,.,124,108,1,1,.,.,.,.,.,.,1,1,125,109,"£232,060","£4,187",£0,"£5,321","£42,067","£16,888","£300,523","£1,491",£0,"£1,491","£302,014",
National Employment Savings Trust Corporation,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,227,224,227,224,.,.,15,13,.,.,1,1,16,14,243,238,"£1,216,809",£841,£877,£154,"£145,782","£96,736","£1,461,199","£139,339","£15,000","£154,339","£1,615,538",
Remploy Ltd,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,"1,024",952,"1,024",952,2,2,6,6,.,.,.,.,8,8,"1,032",960,"£1,889,086",£0,£529,"£2,395","£160,235","£220,055","£2,272,301","£47,993",£0,"£47,993","£2,320,293",Remploy do not use Civil Service Grades
The Pensions Advisory Service,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,36,34,36,34,3,2.4,1,1,.,.,1,0.4,5,3.8,41,38,"£125,657",£0,£0,£0,"£23,345","£11,256","£160,259","£10,697","£52,682","£63,379","£223,638",
The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,451,436,451,436,20,20,.,.,5,5,.,.,25,25,476,461,"£1,840,813","£1,433","£67,265","£4,759","£379,881","£177,772","£2,471,923","£263,733",£0,"£263,733","£2,735,656",
