Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,92,86.28,518,498.3,1039,1002.5,728,698.1,112,105.96,,,2489,2391.14,34,27.55,3,2.6,95,94.6,,,132,124.75,2621,2515.89,8686495.67,,,26343.95,1810927.81,943220.56,11466987.99,1889281.17,92752.22,1982033.39,13449021.38,"Please note we are unable to split the contingent labour by interims or specialist contractors with regards to the departments preferred frameworks. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,24,22.77,143,138.31,308,296.8,391,383.62,30,29.94,,,896,871.44,22,22,0,0,226,216.6,0,0,248,238.6,1144,1110.04,2801185.06,,,0,702966.89,368853.11,3873005.06,464671.75,0,464671.75,4337676.81,
National College for Teaching and Leadership,Executive Agency,Department for Education,19,19,82,78.22,132,121.72,65,61.92,7,7,,,305,287.86,12,11.6,,,,,,,12,11.6,317,299.46,845483.87,,,0,183247.8,89997.8,1118729.47,27181.95,358.2,27540.15,1146269.62,
Standards and Testing Agency,Executive Agency,Department for Education,0,0,19,19,71,68.94,26,25.38,3,3,,,119,116.32,,,,,5,1.39,,,5,1.39,124,117.71,365663.35,,,1008.78,79498.01,40193.22,486363.36,4017.39,-48216.13,-44198.74,442164.62,
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,,,1,1,16,15,6,5.8,2,1.8,,,25,23.6,,,,,1,1,,,1,1,26,24.6,60756.14,785.17,0,0,19629.08,10131.03,91301.42,0,0,0,91301.42,
Equality & Human Rights Commission,Executive Non-Departmental Public Body,Department for Education,6,5.37,18,17.2,115,109.78,51,48.16,12,11.83,,,202,192.34,1,1,4,3.4,,,,,5,4.4,207,196.74,639067,13630,0,0,138912,70702,862311,48399,0,48399,910710,
